净值日期,单位净值,日增长率,累计净值
2023-11-27,1.232,0.0,1.232
2023-11-28,1.232,0.0,1.232
2023-11-29,1.232,0.0,1.232
2023-11-30,1.233,0.08,1.233
2023-12-01,1.233,0.0,1.233
2023-12-04,1.234,0.08,1.234
2023-12-05,1.234,0.0,1.234
2023-12-06,1.234,0.0,1.234
2023-12-07,1.234,0.0,1.234
2023-12-08,1.234,0.0,1.234
2023-12-11,1.235,0.08,1.235
2023-12-12,1.236,0.08,1.236
2023-12-13,1.237,0.08,1.237
2023-12-14,1.237,0.0,1.237
2023-12-15,1.238,0.08,1.238
2023-12-18,1.239,0.08,1.239
2023-12-19,1.24,0.08,1.24
2023-12-20,1.24,0.0,1.24
2023-12-21,1.24,0.0,1.24
2023-12-22,1.241,0.08,1.241
2023-12-25,1.241,0.0,1.241
2023-12-26,1.242,0.08,1.242
2023-12-27,1.243,0.08,1.243
2023-12-28,1.244,0.08,1.244
2023-12-29,1.245,0.08,1.245
2023-12-31,1.245,0.0,1.245
2024-01-02,1.245,0.0,1.245
2024-01-03,1.245,0.0,1.245
2024-01-04,1.245,0.0,1.245
2024-01-05,1.246,0.08,1.246
2024-01-08,1.247,0.08,1.247
2024-01-09,1.247,0.0,1.247
2024-01-10,1.248,0.08,1.248
2024-01-11,1.248,0.0,1.248
2024-01-12,1.248,0.0,1.248
2024-01-15,1.249,0.08,1.249
2024-01-16,1.248,-0.08,1.248
2024-01-17,1.249,0.08,1.249
2024-01-18,1.249,0.0,1.249
2024-01-19,1.25,0.08,1.25
2024-01-22,1.251,0.08,1.251
2024-01-23,1.251,0.0,1.251
2024-01-24,1.252,0.08,1.252
2024-01-25,1.252,0.0,1.252
2024-01-26,1.252,0.0,1.252
2024-01-29,1.253,0.08,1.253
2024-01-30,1.254,0.08,1.254
2024-01-31,1.255,0.08,1.255
2024-02-01,1.255,0.0,1.255
2024-02-02,1.256,0.08,1.256
2024-02-05,1.257,0.08,1.257
2024-02-06,1.256,-0.08,1.256
2024-02-07,1.257,0.08,1.257
2024-02-08,1.257,0.0,1.257
2024-02-19,1.258,0.08,1.258
2024-02-20,1.259,0.08,1.259
2024-02-21,1.259,0.0,1.259
2024-02-22,1.26,0.08,1.26
2024-02-23,1.261,0.08,1.261
2024-02-26,1.261,0.0,1.261
2024-02-27,1.262,0.08,1.262
2024-02-28,1.262,0.0,1.262
2024-02-29,1.263,0.08,1.263
2024-03-01,1.262,-0.08,1.262
2024-03-04,1.263,0.08,1.263
2024-03-05,1.263,0.0,1.263
2024-03-06,1.263,0.0,1.263
2024-03-07,1.264,0.08,1.264
2024-03-08,1.264,0.0,1.264
2024-03-11,1.264,0.0,1.264
2024-03-12,1.263,-0.08,1.263
2024-03-13,1.262,-0.08,1.262
2024-03-14,1.262,0.0,1.262
2024-03-15,1.262,0.0,1.262
2024-03-18,1.263,0.08,1.263
2024-03-19,1.264,0.08,1.264
2024-03-20,1.264,0.0,1.264
2024-03-21,1.264,0.0,1.264
2024-03-22,1.264,0.0,1.264
2024-03-25,1.264,0.0,1.264
2024-03-26,1.264,0.0,1.264
2024-03-27,1.264,0.0,1.264
2024-03-28,1.265,0.08,1.265
2024-03-29,1.265,0.0,1.265
2024-04-01,1.265,0.0,1.265
2024-04-02,1.266,0.08,1.266
2024-04-03,1.267,0.08,1.267
2024-04-08,1.268,0.08,1.268
2024-04-09,1.268,0.0,1.268
2024-04-10,1.269,0.08,1.269
2024-04-11,1.27,0.08,1.27
2024-04-12,1.271,0.08,1.271
2024-04-15,1.272,0.08,1.272
2024-04-16,1.273,0.08,1.273
2024-04-17,1.273,0.0,1.273
2024-04-18,1.274,0.08,1.274
2024-04-19,1.275,0.08,1.275
2024-04-22,1.276,0.08,1.276
2024-04-23,1.277,0.08,1.277
2024-04-24,1.276,-0.08,1.276
2024-04-25,1.276,0.0,1.276
2024-04-26,1.275,-0.08,1.275
2024-04-29,1.272,-0.24,1.272
2024-04-30,1.273,0.08,1.273
2024-05-06,1.274,0.08,1.274
2024-05-07,1.275,0.08,1.275
2024-05-08,1.276,0.08,1.276
2024-05-09,1.276,0.0,1.276
2024-05-10,1.276,0.0,1.276
2024-05-13,1.276,0.0,1.276
2024-05-14,1.277,0.08,1.277
2024-05-15,1.277,0.0,1.277
2024-05-16,1.277,0.0,1.277
2024-05-17,1.277,0.0,1.277
2024-05-20,1.278,0.08,1.278
2024-05-21,1.278,0.0,1.278
2024-05-22,1.279,0.08,1.279
2024-05-23,1.28,0.08,1.28
2024-05-24,1.28,0.0,1.28
2024-05-27,1.28,0.0,1.28
2024-05-28,1.281,0.08,1.281
2024-05-29,1.281,0.0,1.281
2024-05-30,1.282,0.08,1.282
2024-05-31,1.282,0.0,1.282
2024-06-03,1.282,0.0,1.282
2024-06-04,1.283,0.08,1.283
2024-06-05,1.283,0.0,1.283
2024-06-06,1.284,0.08,1.284
2024-06-07,1.284,0.0,1.284
2024-06-11,1.285,0.08,1.285
2024-06-12,1.285,0.0,1.285
2024-06-13,1.285,0.0,1.285
2024-06-14,1.286,0.08,1.286
2024-06-17,1.286,0.0,1.286
2024-06-18,1.286,0.0,1.286
2024-06-19,1.287,0.08,1.287
2024-06-20,1.287,0.0,1.287
2024-06-21,1.287,0.0,1.287
2024-06-24,1.287,0.0,1.287
2024-06-25,1.287,0.0,1.287
2024-06-26,1.288,0.08,1.288
2024-06-27,1.288,0.0,1.288
2024-06-28,1.288,0.0,1.288
2024-06-30,1.289,0.08,1.289
2024-07-01,1.288,-0.08,1.288
2024-07-02,1.288,0.0,1.288
2024-07-03,1.289,0.08,1.289
2024-07-04,1.289,0.0,1.289
2024-07-05,1.289,0.0,1.289
2024-07-08,1.288,-0.08,1.288
2024-07-09,1.289,0.08,1.289
2024-07-10,1.289,0.0,1.289
2024-07-11,1.289,0.0,1.289
2024-07-12,1.289,0.0,1.289
2024-07-15,1.29,0.08,1.29
2024-07-16,1.29,0.0,1.29
2024-07-17,1.29,0.0,1.29
2024-07-18,1.29,0.0,1.29
2024-07-19,1.29,0.0,1.29
2024-07-22,1.291,0.08,1.291
2024-07-23,1.292,0.08,1.292
2024-07-24,1.292,0.0,1.292
2024-07-25,1.293,0.08,1.293
2024-07-26,1.294,0.08,1.294
2024-07-29,1.295,0.08,1.295
2024-07-30,1.295,0.0,1.295
2024-07-31,1.296,0.08,1.296
2024-08-01,1.296,0.0,1.296
2024-08-02,1.297,0.08,1.297
2024-08-05,1.297,0.0,1.297
2024-08-06,1.297,0.0,1.297
2024-08-07,1.297,0.0,1.297
2024-08-08,1.297,0.0,1.297
2024-08-09,1.296,-0.08,1.296
2024-08-12,1.294,-0.15,1.294
2024-08-13,1.294,0.0,1.294
2024-08-14,1.296,0.15,1.296
2024-08-15,1.295,-0.08,1.295
2024-08-16,1.295,0.0,1.295
2024-08-19,1.296,0.08,1.296
2024-08-20,1.295,-0.08,1.295
2024-08-21,1.294,-0.08,1.294
2024-08-22,1.294,0.0,1.294
2024-08-23,1.294,0.0,1.294
2024-08-26,1.293,-0.08,1.293
2024-08-27,1.292,-0.08,1.292
2024-08-28,1.292,0.0,1.292
2024-08-29,1.292,0.0,1.292
2024-08-30,1.293,0.08,1.293
2024-09-02,1.294,0.08,1.294
2024-09-03,1.294,0.0,1.294
2024-09-04,1.294,0.0,1.294
2024-09-05,1.295,0.08,1.295
2024-09-06,1.295,0.0,1.295
2024-09-09,1.295,0.0,1.295
2024-09-10,1.295,0.0,1.295
2024-09-11,1.295,0.0,1.295
2024-09-12,1.295,0.0,1.295
2024-09-13,1.296,0.08,1.296
2024-09-18,1.297,0.08,1.297
2024-09-19,1.296,-0.08,1.296
2024-09-20,1.296,0.0,1.296
2024-09-23,1.296,0.0,1.296
2024-09-24,1.296,0.0,1.296
2024-09-25,1.296,0.0,1.296
2024-09-26,1.297,0.08,1.297
2024-09-27,1.294,-0.23,1.294
2024-09-30,1.289,-0.39,1.289
2024-10-08,1.287,-0.16,1.287
2024-10-09,1.283,-0.31,1.283
2024-10-10,1.284,0.08,1.284
2024-10-11,1.287,0.23,1.287
2024-10-14,1.29,0.23,1.29
2024-10-15,1.292,0.16,1.292
2024-10-16,1.292,0.0,1.292
2024-10-17,1.293,0.08,1.293
2024-10-18,1.293,0.0,1.293
2024-10-21,1.293,0.0,1.293
2024-10-22,1.292,-0.08,1.292
2024-10-23,1.291,-0.08,1.291
2024-10-24,1.291,0.0,1.291
2024-10-25,1.29,-0.08,1.29
2024-10-28,1.29,0.0,1.29
2024-10-29,1.29,0.0,1.29
2024-10-30,1.29,0.0,1.29
2024-10-31,1.29,0.0,1.29
2024-11-01,1.291,0.08,1.291
2024-11-04,1.291,0.0,1.291
2024-11-05,1.291,0.0,1.291
2024-11-06,1.292,0.08,1.292
2024-11-07,1.292,0.0,1.292
2024-11-08,1.293,0.08,1.293
2024-11-11,1.293,0.0,1.293
2024-11-12,1.294,0.08,1.294
2024-11-13,1.294,0.0,1.294
2024-11-14,1.294,0.0,1.294
2024-11-15,1.295,0.08,1.295
2024-11-18,1.295,0.0,1.295
2024-11-19,1.295,0.0,1.295
2024-11-20,1.295,0.0,1.295
2024-11-21,1.296,0.08,1.296
2024-11-22,1.296,0.0,1.296
2024-11-25,1.297,0.08,1.297
2024-11-26,1.297,0.0,1.297
2024-11-27,1.298,0.08,1.298
2024-11-28,1.298,0.0,1.298
2024-11-29,1.299,0.08,1.299
2024-12-02,1.301,0.15,1.301
2024-12-03,1.302,0.08,1.302
2024-12-04,1.302,0.0,1.302
2024-12-05,1.303,0.08,1.303
2024-12-06,1.303,0.0,1.303
2024-12-09,1.304,0.08,1.304
2024-12-10,1.306,0.15,1.306
2024-12-11,1.306,0.0,1.306
2024-12-12,1.306,0.0,1.306
2024-12-13,1.307,0.08,1.307
2024-12-16,1.308,0.08,1.308
2024-12-17,1.308,0.0,1.308
2024-12-18,1.308,0.0,1.308
2024-12-19,1.307,-0.08,1.307
2024-12-20,1.308,0.08,1.308
2024-12-23,1.309,0.08,1.309
2024-12-24,1.308,-0.08,1.308
2024-12-25,1.308,0.0,1.308
2024-12-26,1.308,0.0,1.308
2024-12-27,1.308,0.0,1.308
2024-12-30,1.309,0.08,1.309
2024-12-31,1.31,0.08,1.31
2025-01-02,1.311,0.08,1.311
2025-01-03,1.312,0.08,1.312
2025-01-06,1.313,0.08,1.313
2025-01-07,1.313,0.0,1.313
2025-01-08,1.313,0.0,1.313
2025-01-09,1.312,-0.08,1.312
2025-01-10,1.311,-0.08,1.311
2025-01-13,1.311,0.0,1.311
2025-01-14,1.311,0.0,1.311
2025-01-15,1.311,0.0,1.311
2025-01-16,1.311,0.0,1.311
2025-01-17,1.31,-0.08,1.31
2025-01-20,1.31,0.0,1.31
2025-01-21,1.31,0.0,1.31
2025-01-22,1.312,0.15,1.312
2025-01-23,1.31,-0.15,1.31
2025-01-24,1.31,0.0,1.31
2025-01-27,1.31,0.0,1.31
2025-02-05,1.311,0.08,1.311
2025-02-06,1.312,0.08,1.312
2025-02-07,1.312,0.0,1.312
2025-02-10,1.312,0.0,1.312
2025-02-11,1.312,0.0,1.312
2025-02-12,1.312,0.0,1.312
2025-02-13,1.312,0.0,1.312
2025-02-14,1.311,-0.08,1.311
2025-02-17,1.311,0.0,1.311
2025-02-18,1.31,-0.08,1.31
2025-02-19,1.31,0.0,1.31
2025-02-20,1.309,-0.08,1.309
2025-02-21,1.308,-0.08,1.308
2025-02-24,1.307,-0.08,1.307
2025-02-25,1.306,-0.08,1.306
2025-02-26,1.306,0.0,1.306
2025-02-27,1.306,0.0,1.306
2025-02-28,1.306,0.0,1.306
2025-03-03,1.306,0.0,1.306
2025-03-04,1.306,0.0,1.306
2025-03-05,1.307,0.08,1.307
2025-03-06,1.306,-0.08,1.306
2025-03-07,1.305,-0.08,1.305
2025-03-10,1.304,-0.08,1.304
2025-03-11,1.303,-0.08,1.303
2025-03-12,1.303,0.0,1.303
2025-03-13,1.304,0.08,1.304
2025-03-14,1.305,0.08,1.305
2025-03-17,1.304,-0.08,1.304
2025-03-18,1.305,0.08,1.305
2025-03-19,1.305,0.0,1.305
2025-03-20,1.307,0.15,1.307
2025-03-21,1.307,0.0,1.307
2025-03-24,1.308,0.08,1.308
2025-03-25,1.309,0.08,1.309
2025-03-26,1.31,0.08,1.31
2025-03-27,1.31,0.0,1.31
2025-03-28,1.31,0.0,1.31
2025-03-31,1.31,0.0,1.31
2025-04-01,1.311,0.08,1.311
2025-04-02,1.311,0.0,1.311
2025-04-03,1.313,0.15,1.313
2025-04-07,1.315,0.15,1.315
2025-04-08,1.315,0.0,1.315
2025-04-09,1.315,0.0,1.315
2025-04-10,1.315,0.0,1.315
2025-04-11,1.315,0.0,1.315
2025-04-14,1.315,0.0,1.315
2025-04-15,1.315,0.0,1.315
2025-04-16,1.315,0.0,1.315
2025-04-17,1.315,0.0,1.315
2025-04-18,1.315,0.0,1.315
2025-04-21,1.315,0.0,1.315
2025-04-22,1.316,0.08,1.316
2025-04-23,1.315,-0.08,1.315
2025-04-24,1.315,0.0,1.315
2025-04-25,1.316,0.08,1.316
2025-04-28,1.316,0.0,1.316
2025-04-29,1.316,0.0,1.316
2025-04-30,1.317,0.08,1.317
2025-05-06,1.318,0.08,1.318
2025-05-07,1.318,0.0,1.318
2025-05-08,1.319,0.08,1.319
2025-05-09,1.319,0.0,1.319
2025-05-12,1.32,0.08,1.32
2025-05-13,1.32,0.0,1.32
2025-05-14,1.32,0.0,1.32
2025-05-15,1.32,0.0,1.32
2025-05-16,1.32,0.0,1.32
2025-05-19,1.32,0.0,1.32
2025-05-20,1.321,0.08,1.321
2025-05-21,1.321,0.0,1.321
2025-05-22,1.322,0.08,1.322
2025-05-23,1.322,0.0,1.322
2025-05-26,1.322,0.0,1.322
2025-05-27,1.323,0.08,1.323
2025-05-28,1.322,-0.08,1.322
2025-05-29,1.322,0.0,1.322
2025-05-30,1.322,0.0,1.322
2025-06-03,1.322,0.0,1.322
2025-06-04,1.322,0.0,1.322
2025-06-05,1.323,0.08,1.323
2025-06-06,1.323,0.0,1.323
2025-06-09,1.324,0.08,1.324
2025-06-10,1.324,0.0,1.324
2025-06-11,1.324,0.0,1.324
2025-06-12,1.324,0.0,1.324
2025-06-13,1.325,0.08,1.325
2025-06-16,1.325,0.0,1.325
2025-06-17,1.325,0.0,1.325
2025-06-18,1.325,0.0,1.325
2025-06-19,1.326,0.08,1.326
2025-06-20,1.326,0.0,1.326
2025-06-23,1.326,0.0,1.326
2025-06-24,1.326,0.0,1.326
2025-06-25,1.326,0.0,1.326
2025-06-26,1.326,0.0,1.326
2025-06-27,1.326,0.0,1.326
2025-06-30,1.326,0.0,1.326
2025-07-01,1.326,0.0,1.326
2025-07-02,1.327,0.08,1.327
2025-07-03,1.328,0.08,1.328
2025-07-04,1.328,0.0,1.328
2025-07-07,1.329,0.08,1.329
2025-07-08,1.328,-0.08,1.328
2025-07-09,1.329,0.08,1.329
2025-07-10,1.328,-0.08,1.328
2025-07-11,1.328,0.0,1.328
2025-07-14,1.328,0.0,1.328
2025-07-15,1.328,0.0,1.328
2025-07-16,1.328,0.0,1.328
2025-07-17,1.329,0.08,1.329
2025-07-18,1.329,0.0,1.329
2025-07-21,1.329,0.0,1.329
2025-07-22,1.328,-0.08,1.328
2025-07-23,1.328,0.0,1.328
2025-07-24,1.327,-0.08,1.327
2025-07-25,1.326,-0.08,1.326
2025-07-28,1.327,0.08,1.327
2025-07-29,1.327,0.0,1.327
2025-07-30,1.327,0.0,1.327
2025-07-31,1.328,0.08,1.328
2025-08-01,1.328,0.0,1.328
2025-08-04,1.328,0.0,1.328
2025-08-05,1.328,0.0,1.328
2025-08-06,1.329,0.08,1.329
2025-08-07,1.329,0.0,1.329
2025-08-08,1.329,0.0,1.329
2025-08-11,1.329,0.0,1.329
2025-08-12,1.328,-0.08,1.328
2025-08-13,1.328,0.0,1.328
2025-08-14,1.329,0.08,1.329
2025-08-15,1.328,-0.08,1.328
2025-08-18,1.327,-0.08,1.327
2025-08-19,1.327,0.0,1.327
2025-08-20,1.327,0.0,1.327
2025-08-21,1.327,0.0,1.327
2025-08-22,1.327,0.0,1.327
2025-08-25,1.327,0.0,1.327
2025-08-26,1.327,0.0,1.327
2025-08-27,1.328,0.08,1.328
2025-08-28,1.327,-0.08,1.327
2025-08-29,1.327,0.0,1.327
2025-09-01,1.327,0.0,1.327
2025-09-02,1.328,0.08,1.328
2025-09-03,1.328,0.0,1.328
2025-09-04,1.328,0.0,1.328
2025-09-05,1.328,0.0,1.328
2025-09-08,1.328,0.0,1.328
2025-09-09,1.327,-0.08,1.327
2025-09-10,1.327,0.0,1.327
2025-09-11,1.327,0.0,1.327
2025-09-12,1.326,-0.08,1.326
2025-09-15,1.326,0.0,1.326
2025-09-16,1.327,0.08,1.327
2025-09-17,1.327,0.0,1.327
2025-09-18,1.327,0.0,1.327
2025-09-19,1.327,0.0,1.327
2025-09-22,1.327,0.0,1.327
2025-09-23,1.326,-0.08,1.326
2025-09-24,1.294,-0.08,1.294
2025-09-25,1.293,-0.08,1.293
2025-09-26,1.293,0.0,1.293
2025-09-29,1.294,0.08,1.294
2025-09-30,1.294,0.0,1.294
2025-10-09,1.295,0.08,1.295
2025-10-10,1.295,0.0,1.295
2025-10-13,1.296,0.08,1.296
2025-10-14,1.296,0.0,1.296
2025-10-15,1.296,0.0,1.296
2025-10-16,1.296,0.0,1.296
2025-10-17,1.297,0.08,1.297
2025-10-20,1.297,0.0,1.297
2025-10-21,1.297,0.0,1.297
2025-10-22,1.298,0.08,1.298
2025-10-23,1.298,0.0,1.298
2025-10-24,1.298,0.0,1.298
2025-10-27,1.298,0.0,1.298
2025-10-28,1.299,0.08,1.299
2025-10-29,1.3,0.08,1.3
2025-10-30,1.3,0.0,1.3
2025-10-31,1.301,0.08,1.301
2025-11-03,1.301,0.0,1.301
2025-11-04,1.302,0.08,1.302
2025-11-05,1.302,0.0,1.302
2025-11-06,1.302,0.0,1.302
2025-11-07,1.301,-0.08,1.301
2025-11-10,1.302,0.08,1.302
2025-11-11,1.302,0.0,1.302
2025-11-12,1.302,0.0,1.302
2025-11-13,1.302,0.0,1.302
2025-11-14,1.302,0.0,1.302
2025-11-17,1.303,0.08,1.303
2025-11-18,1.303,0.0,1.303
2025-11-19,1.303,0.0,1.303
2025-11-20,1.303,0.0,1.303
2025-11-21,1.303,0.0,1.303
2025-11-24,1.303,0.0,1.303
2025-11-25,1.302,-0.08,1.302
2025-11-26,1.302,0.0,1.302
2025-11-27,1.301,-0.08,1.301
2025-11-28,1.302,0.08,1.302
2025-12-01,1.302,0.0,1.302
2025-12-02,1.302,0.0,1.302
2025-12-03,1.302,0.0,1.302
2025-12-04,1.301,-0.08,1.301
2025-12-05,1.301,0.0,1.301
2025-12-08,1.266,0.0,1.266
2025-12-09,1.266,0.0,1.266
2025-12-10,1.266,0.0,1.266
2025-12-11,1.266,0.0,1.266
2025-12-12,1.267,0.08,1.267
2025-12-15,1.266,-0.08,1.266
2025-12-16,1.266,0.0,1.266
2025-12-17,1.266,0.0,1.266
2025-12-18,1.267,0.08,1.267
2025-12-19,1.267,0.0,1.267
2025-12-22,1.267,0.0,1.267
2025-12-23,1.267,0.0,1.267
2025-12-24,1.268,0.08,1.268
2025-12-25,1.268,0.0,1.268
2025-12-26,1.268,0.0,1.268
2025-12-29,1.268,0.0,1.268
2025-12-30,1.268,0.0,1.268
2025-12-31,1.268,0.0,1.268
2026-01-05,1.268,0.0,1.268
2026-01-06,1.268,0.0,1.268
2026-01-07,1.268,0.0,1.268
2026-01-08,1.267,-0.08,1.267
2026-01-09,1.267,0.0,1.267
2026-01-12,1.268,0.08,1.268
2026-01-13,1.268,0.0,1.268
2026-01-14,1.268,0.0,1.268
2026-01-15,1.269,0.08,1.269
2026-01-16,1.269,0.0,1.269
2026-01-19,1.269,0.0,1.269
2026-01-20,1.27,0.08,1.27
2026-01-21,1.27,0.0,1.27
2026-01-22,1.27,0.0,1.27
2026-01-23,1.271,0.08,1.271
2026-01-26,1.271,0.0,1.271
2026-01-27,1.271,0.0,1.271
2026-01-28,1.271,0.0,1.271
2026-01-29,1.271,0.0,1.271
2026-01-30,1.271,0.0,1.271
2026-02-02,1.271,0.0,1.271
2026-02-03,1.271,0.0,1.271
2026-02-04,1.271,0.0,1.271
2026-02-05,1.272,0.08,1.272
2026-02-06,1.272,0.0,1.272
2026-02-09,1.272,0.0,1.272
2026-02-10,1.272,0.0,1.272
2026-02-11,1.273,0.08,1.273
2026-02-12,1.273,0.0,1.273
2026-02-13,1.273,0.0,1.273
2026-02-24,1.274,0.08,1.274
2026-02-25,1.274,0.0,1.274
2026-02-26,1.274,0.0,1.274
2026-02-27,1.274,0.0,1.274
2026-03-02,1.274,0.0,1.274
2026-03-03,1.274,0.0,1.274
2026-03-04,1.274,0.0,1.274
2026-03-05,1.275,0.08,1.275
2026-03-06,1.275,0.0,1.275
2026-03-09,1.275,0.0,1.275
2026-03-10,1.275,0.0,1.275
2026-03-11,1.275,0.0,1.275
2026-03-12,1.275,0.0,1.275
2026-03-13,1.275,0.0,1.275
2026-03-16,1.275,0.0,1.275
2026-03-17,1.276,0.08,1.276
2026-03-18,1.276,0.0,1.276
2026-03-19,1.276,0.0,1.276
2026-03-20,1.276,0.0,1.276
2026-03-23,1.276,0.0,1.276
2026-03-24,1.277,0.08,1.277
2026-03-25,1.277,0.0,1.277
2026-03-26,1.277,0.0,1.277
2026-03-27,1.277,0.0,1.277
2026-03-30,1.278,0.08,1.278
2026-03-31,1.278,0.0,1.278
2026-04-01,1.278,0.0,1.278
2026-04-02,1.279,0.08,1.279
2026-04-03,1.279,0.0,1.279
2026-04-07,1.28,0.08,1.28
2026-04-08,1.28,0.0,1.28
2026-04-09,1.28,0.0,1.28
2026-04-10,1.28,0.0,1.28
2026-04-13,1.28,0.0,1.28
2026-04-14,1.28,0.0,1.28
2026-04-15,1.281,0.08,1.281
2026-04-16,1.281,0.0,1.281
2026-04-17,1.281,0.0,1.281
2026-04-20,1.281,0.0,1.281
2026-04-21,1.281,0.0,1.281
2026-04-22,1.282,0.08,1.282
2026-04-23,1.282,0.0,1.282
2026-04-24,1.282,0.0,1.282
2026-04-27,1.282,0.0,1.282
2026-04-28,1.282,0.0,1.282
2026-04-29,1.282,0.0,1.282
2026-04-30,1.282,0.0,1.282
2026-05-06,1.282,0.0,1.282
2026-05-07,1.282,0.0,1.282
2026-05-08,1.283,0.08,1.283
2026-05-11,1.283,0.0,1.283
2026-05-12,1.283,0.0,1.283
2026-05-13,1.283,0.0,1.283
2026-05-14,1.284,0.08,1.284
2026-05-15,1.284,0.0,1.284
2026-05-18,1.284,0.0,1.284
2026-05-19,1.284,0.0,1.284
2026-05-20,1.285,0.08,1.285
2026-05-21,1.285,0.0,1.285
2026-05-22,1.285,0.0,1.285
2026-05-25,1.285,0.0,1.285
2026-05-26,1.285,0.0,1.285
2026-05-27,1.286,0.08,1.286
2026-05-28,1.286,0.0,1.286
2026-05-29,1.286,0.0,1.286
2026-06-01,1.287,0.08,1.287
2026-06-02,1.287,0.0,1.287
2026-06-03,1.287,0.0,1.287
