净值日期,单位净值,日增长率,累计净值
2024-01-18,1.5729,0.89,1.5729
2024-01-19,1.5679,-0.32,1.5679
2024-01-22,1.5297,-2.44,1.5297
2024-01-23,1.5394,0.63,1.5394
2024-01-24,1.5502,0.7,1.5502
2024-01-25,1.5752,1.61,1.5752
2024-01-26,1.5663,-0.57,1.5663
2024-01-29,1.5483,-1.15,1.5483
2024-01-30,1.5261,-1.43,1.5261
2024-01-31,1.5028,-1.53,1.5028
2024-02-01,1.511,0.55,1.511
2024-02-02,1.4953,-1.04,1.4953
2024-02-05,1.4906,-0.31,1.4906
2024-02-06,1.5435,3.55,1.5435
2024-02-07,1.5659,1.45,1.5659
2024-02-08,1.5852,1.23,1.5852
2024-02-19,1.6022,1.07,1.6022
2024-02-20,1.6139,0.73,1.6139
2024-02-21,1.6185,0.29,1.6185
2024-02-22,1.6305,0.74,1.6305
2024-02-23,1.6276,-0.18,1.6276
2024-02-26,1.6247,-0.18,1.6247
2024-02-27,1.6553,1.88,1.6553
2024-02-28,1.6203,-2.11,1.6203
2024-02-29,1.6509,1.89,1.6509
2024-03-01,1.6539,0.18,1.6539
2024-03-04,1.6575,0.22,1.6575
2024-03-05,1.6675,0.6,1.6675
2024-03-06,1.6658,-0.1,1.6658
2024-03-07,1.6577,-0.49,1.6577
2024-03-08,1.6668,0.55,1.6668
2024-03-11,1.6797,0.77,1.6797
2024-03-12,1.6781,-0.1,1.6781
2024-03-13,1.67,-0.48,1.67
2024-03-14,1.6648,-0.31,1.6648
2024-03-15,1.6748,0.6,1.6748
2024-03-18,1.6916,1.0,1.6916
2024-03-19,1.6932,0.09,1.6932
2024-03-20,1.6997,0.38,1.6997
2024-03-21,1.7088,0.54,1.7088
2024-03-22,1.7027,-0.36,1.7027
2024-03-25,1.69,-0.75,1.69
2024-03-26,1.6844,-0.33,1.6844
2024-03-27,1.6629,-1.28,1.6629
2024-03-28,1.6761,0.79,1.6761
2024-03-29,1.6998,1.41,1.6998
2024-04-01,1.7339,2.01,1.7339
2024-04-02,1.7216,-0.71,1.7216
2024-04-03,1.7183,-0.19,1.7183
2024-04-08,1.7208,0.15,1.7208
2024-04-09,1.716,-0.28,1.716
2024-04-10,1.7034,-0.73,1.7034
2024-04-11,1.7012,-0.13,1.7012
2024-04-12,1.7045,0.19,1.7045
2024-04-15,1.7163,0.69,1.7163
2024-04-16,1.6899,-1.54,1.6899
2024-04-17,1.7139,1.42,1.7139
2024-04-18,1.7142,0.02,1.7142
2024-04-19,1.7025,-0.68,1.7025
2024-04-22,1.6997,-0.16,1.6997
2024-04-23,1.6864,-0.78,1.6864
2024-04-24,1.7028,0.97,1.7028
2024-04-25,1.6973,-0.32,1.6973
2024-04-26,1.7316,2.02,1.7316
2024-04-29,1.7447,0.76,1.7447
2024-04-30,1.7438,-0.05,1.7438
2024-05-06,1.7682,1.4,1.7682
2024-05-07,1.7644,-0.21,1.7644
2024-05-08,1.7615,-0.16,1.7615
2024-05-09,1.7759,0.82,1.7759
2024-05-10,1.7764,0.03,1.7764
2024-05-13,1.7822,0.33,1.7822
2024-05-14,1.7791,-0.17,1.7791
2024-05-15,1.7605,-1.05,1.7605
2024-05-16,1.7602,-0.02,1.7602
2024-05-17,1.772,0.67,1.772
2024-05-20,1.7969,1.41,1.7969
2024-05-21,1.7842,-0.71,1.7842
2024-05-22,1.7787,-0.31,1.7787
2024-05-23,1.7575,-1.19,1.7575
2024-05-24,1.7465,-0.63,1.7465
2024-05-27,1.7661,1.12,1.7661
2024-05-28,1.7493,-0.95,1.7493
2024-05-29,1.7514,0.12,1.7514
2024-05-30,1.7453,-0.35,1.7453
2024-05-31,1.7391,-0.36,1.7391
2024-06-03,1.752,0.74,1.752
2024-06-04,1.7662,0.81,1.7662
2024-06-05,1.7568,-0.53,1.7568
2024-06-06,1.7589,0.12,1.7589
2024-06-07,1.7528,-0.35,1.7528
2024-06-11,1.7433,-0.54,1.7433
2024-06-12,1.7434,0.01,1.7434
2024-06-13,1.7304,-0.75,1.7304
2024-06-14,1.7384,0.46,1.7384
2024-06-17,1.7363,-0.12,1.7363
2024-06-18,1.7428,0.37,1.7428
2024-06-19,1.7262,-0.95,1.7262
2024-06-20,1.7187,-0.43,1.7187
2024-06-21,1.7174,-0.08,1.7174
2024-06-24,1.6969,-1.19,1.6969
2024-06-25,1.6897,-0.42,1.6897
2024-06-26,1.6995,0.58,1.6995
2024-06-27,1.6802,-1.14,1.6802
2024-06-28,1.6923,0.72,1.6923
2024-06-30,1.6921,-0.01,1.6921
2024-07-01,1.7158,1.4,1.7158
2024-07-02,1.6957,-1.17,1.6957
2024-07-03,1.6829,-0.75,1.6829
2024-07-04,1.6787,-0.25,1.6787
2024-07-05,1.6829,0.25,1.6829
2024-07-08,1.6741,-0.52,1.6741
2024-07-09,1.6875,0.8,1.6875
2024-07-10,1.692,0.27,1.692
2024-07-11,1.7129,1.24,1.7129
2024-07-12,1.7049,-0.47,1.7049
2024-07-15,1.7111,0.36,1.7111
2024-07-16,1.7206,0.56,1.7206
2024-07-17,1.7089,-0.68,1.7089
2024-07-18,1.7146,0.33,1.7146
2024-07-19,1.7152,0.03,1.7152
2024-07-22,1.7064,-0.51,1.7064
2024-07-23,1.6655,-2.4,1.6655
2024-07-24,1.6522,-0.8,1.6522
2024-07-25,1.6322,-1.21,1.6322
2024-07-26,1.6469,0.9,1.6469
2024-07-29,1.6355,-0.69,1.6355
2024-07-30,1.6279,-0.46,1.6279
2024-07-31,1.6656,2.32,1.6656
2024-08-01,1.6499,-0.94,1.6499
2024-08-02,1.6341,-0.96,1.6341
2024-08-05,1.6078,-1.61,1.6078
2024-08-06,1.6156,0.49,1.6156
2024-08-07,1.6086,-0.43,1.6086
2024-08-08,1.607,-0.1,1.607
2024-08-09,1.604,-0.19,1.604
2024-08-12,1.6034,-0.04,1.6034
2024-08-13,1.6078,0.27,1.6078
2024-08-14,1.5901,-1.1,1.5901
2024-08-15,1.5963,0.39,1.5963
2024-08-16,1.596,-0.02,1.596
2024-08-19,1.595,-0.06,1.595
2024-08-20,1.5768,-1.14,1.5768
2024-08-21,1.5724,-0.28,1.5724
2024-08-22,1.5659,-0.41,1.5659
2024-08-23,1.5662,0.02,1.5662
2024-08-26,1.561,-0.33,1.561
2024-08-27,1.5478,-0.85,1.5478
2024-08-28,1.5509,0.2,1.5509
2024-08-29,1.5559,0.32,1.5559
2024-08-30,1.5791,1.49,1.5791
2024-09-02,1.5476,-1.99,1.5476
2024-09-03,1.5604,0.83,1.5604
2024-09-04,1.5493,-0.71,1.5493
2024-09-05,1.5511,0.12,1.5511
2024-09-06,1.5385,-0.81,1.5385
2024-09-09,1.5326,-0.38,1.5326
2024-09-10,1.5349,0.15,1.5349
2024-09-11,1.5443,0.61,1.5443
2024-09-12,1.5372,-0.46,1.5372
2024-09-13,1.539,0.12,1.539
2024-09-18,1.5403,0.08,1.5403
2024-09-19,1.5516,0.73,1.5516
2024-09-20,1.5478,-0.24,1.5478
2024-09-23,1.5427,-0.33,1.5427
2024-09-24,1.6009,3.77,1.6009
2024-09-25,1.6098,0.56,1.6098
2024-09-26,1.6587,3.04,1.6587
2024-09-27,1.727,4.12,1.727
2024-09-30,1.8484,7.03,1.8484
2024-10-08,1.9346,4.66,1.9346
2024-10-09,1.8173,-6.06,1.8173
2024-10-10,1.8177,0.02,1.8177
2024-10-11,1.7667,-2.81,1.7667
2024-10-14,1.7965,1.69,1.7965
2024-10-15,1.7572,-2.19,1.7572
2024-10-16,1.7511,-0.35,1.7511
2024-10-17,1.729,-1.26,1.729
2024-10-18,1.7827,3.11,1.7827
2024-10-21,1.7901,0.42,1.7901
2024-10-22,1.8025,0.69,1.8025
2024-10-23,1.7963,-0.34,1.7963
2024-10-24,1.7774,-1.05,1.7774
2024-10-25,1.7807,0.19,1.7807
2024-10-28,1.7919,0.63,1.7919
2024-10-29,1.7728,-1.07,1.7728
2024-10-30,1.7743,0.08,1.7743
2024-10-31,1.7689,-0.3,1.7689
2024-11-01,1.7674,-0.08,1.7674
2024-11-04,1.786,1.05,1.786
2024-11-05,1.8223,2.03,1.8223
2024-11-06,1.8317,0.52,1.8317
2024-11-07,1.8652,1.83,1.8652
2024-11-08,1.8548,-0.56,1.8548
2024-11-11,1.8749,1.08,1.8749
2024-11-12,1.8537,-1.13,1.8537
2024-11-13,1.8546,0.05,1.8546
2024-11-14,1.8179,-1.98,1.8179
2024-11-15,1.7841,-1.86,1.7841
2024-11-18,1.7673,-0.94,1.7673
2024-11-19,1.785,1.0,1.785
2024-11-20,1.7947,0.54,1.7947
2024-11-21,1.7927,-0.11,1.7927
2024-11-22,1.7511,-2.32,1.7511
2024-11-25,1.7391,-0.69,1.7391
2024-11-26,1.729,-0.58,1.729
2024-11-27,1.7559,1.56,1.7559
2024-11-28,1.7441,-0.67,1.7441
2024-11-29,1.766,1.26,1.766
2024-12-02,1.785,1.08,1.785
2024-12-03,1.7801,-0.27,1.7801
2024-12-04,1.7675,-0.71,1.7675
2024-12-05,1.7708,0.19,1.7708
2024-12-06,1.7828,0.68,1.7828
2024-12-09,1.7769,-0.33,1.7769
2024-12-10,1.7904,0.76,1.7904
2024-12-11,1.796,0.31,1.796
2024-12-12,1.8079,0.66,1.8079
2024-12-13,1.7757,-1.78,1.7757
2024-12-16,1.757,-1.05,1.757
2024-12-17,1.7524,-0.26,1.7524
2024-12-18,1.7587,0.36,1.7587
2024-12-19,1.7608,0.12,1.7608
2024-12-20,1.7595,-0.07,1.7595
2024-12-23,1.7432,-0.93,1.7432
2024-12-24,1.7573,0.81,1.7573
2024-12-25,1.7508,-0.37,1.7508
2024-12-26,1.767,0.93,1.767
2024-12-27,1.7632,-0.22,1.7632
2024-12-30,1.7603,-0.16,1.7603
2024-12-31,1.7267,-1.91,1.7267
2025-01-02,1.6876,-2.26,1.6876
2025-01-03,1.664,-1.4,1.664
2025-01-06,1.6591,-0.29,1.6591
2025-01-07,1.6795,1.23,1.6795
2025-01-08,1.6791,-0.02,1.6791
2025-01-09,1.6905,0.68,1.6905
2025-01-10,1.6739,-0.98,1.6739
2025-01-13,1.6691,-0.29,1.6691
2025-01-14,1.7159,2.8,1.7159
2025-01-15,1.7057,-0.59,1.7057
2025-01-16,1.6996,-0.36,1.6996
2025-01-17,1.7138,0.84,1.7138
2025-01-20,1.7245,0.62,1.7245
2025-01-21,1.7477,1.35,1.7477
2025-01-22,1.7423,-0.31,1.7423
2025-01-23,1.7357,-0.38,1.7357
2025-01-24,1.7646,1.67,1.7646
2025-01-27,1.7528,-0.67,1.7528
2025-02-05,1.7684,0.89,1.7684
2025-02-06,1.8026,1.93,1.8026
2025-02-07,1.8281,1.41,1.8281
2025-02-10,1.8329,0.26,1.8329
2025-02-11,1.8273,-0.31,1.8273
2025-02-12,1.8411,0.76,1.8411
2025-02-13,1.8255,-0.85,1.8255
2025-02-14,1.8335,0.44,1.8335
2025-02-17,1.8406,0.39,1.8406
2025-02-18,1.8144,-1.42,1.8144
2025-02-19,1.8391,1.36,1.8391
2025-02-20,1.8364,-0.15,1.8364
2025-02-21,1.8716,1.92,1.8716
2025-02-24,1.8582,-0.72,1.8582
2025-02-25,1.8481,-0.54,1.8481
2025-02-26,1.8648,0.9,1.8648
2025-02-27,1.8529,-0.64,1.8529
2025-02-28,1.7945,-3.15,1.7945
2025-03-03,1.7957,0.07,1.7957
2025-03-04,1.8113,0.87,1.8113
2025-03-05,1.8261,0.82,1.8261
2025-03-06,1.8592,1.81,1.8592
2025-03-07,1.8512,-0.43,1.8512
2025-03-10,1.8415,-0.52,1.8415
2025-03-11,1.8318,-0.53,1.8318
2025-03-12,1.828,-0.21,1.828
2025-03-13,1.8062,-1.19,1.8062
2025-03-14,1.848,2.31,1.848
2025-03-17,1.846,-0.11,1.846
2025-03-18,1.85,0.22,1.85
2025-03-19,1.8365,-0.73,1.8365
2025-03-20,1.8242,-0.67,1.8242
2025-03-21,1.7886,-1.95,1.7886
2025-03-24,1.7951,0.36,1.7951
2025-03-25,1.7801,-0.84,1.7801
2025-03-26,1.7856,0.31,1.7856
2025-03-27,1.7972,0.65,1.7972
2025-03-28,1.7885,-0.48,1.7885
2025-03-31,1.7851,-0.19,1.7851
2025-04-01,1.7821,-0.17,1.7821
2025-04-02,1.782,-0.01,1.782
2025-04-03,1.763,-1.07,1.763
2025-04-07,1.6284,-7.63,1.6284
2025-04-08,1.6279,-0.03,1.6279
2025-04-09,1.6539,1.6,1.6539
2025-04-10,1.6764,1.36,1.6764
2025-04-11,1.6963,1.19,1.6963
2025-04-14,1.7035,0.42,1.7035
2025-04-15,1.6947,-0.52,1.6947
2025-04-16,1.6848,-0.58,1.6848
2025-04-17,1.6937,0.53,1.6937
2025-04-18,1.6888,-0.29,1.6888
2025-04-21,1.7087,1.18,1.7087
2025-04-22,1.6978,-0.64,1.6978
2025-04-23,1.7091,0.67,1.7091
2025-04-24,1.6985,-0.62,1.6985
2025-04-25,1.7016,0.18,1.7016
2025-04-28,1.7026,0.06,1.7026
2025-04-29,1.7131,0.62,1.7131
2025-04-30,1.7317,1.09,1.7317
2025-05-06,1.7535,1.26,1.7535
2025-05-07,1.7485,-0.29,1.7485
2025-05-08,1.7488,0.02,1.7488
2025-05-09,1.7327,-0.92,1.7327
2025-05-12,1.7532,1.18,1.7532
2025-05-13,1.752,-0.07,1.752
2025-05-14,1.7649,0.74,1.7649
2025-05-15,1.7397,-1.43,1.7397
2025-05-16,1.741,0.07,1.741
2025-05-19,1.7321,-0.51,1.7321
2025-05-20,1.7436,0.66,1.7436
2025-05-21,1.7447,0.06,1.7447
2025-05-22,1.7372,-0.43,1.7372
2025-05-23,1.7214,-0.91,1.7214
2025-05-26,1.7201,-0.08,1.7201
2025-05-27,1.7045,-0.91,1.7045
2025-05-28,1.7112,0.39,1.7112
2025-05-29,1.7288,1.03,1.7288
2025-05-30,1.7194,-0.54,1.7194
2025-06-03,1.7274,0.47,1.7274
2025-06-04,1.7425,0.87,1.7425
2025-06-05,1.765,1.29,1.765
2025-06-06,1.7729,0.45,1.7729
2025-06-09,1.7841,0.63,1.7841
2025-06-10,1.7702,-0.78,1.7702
2025-06-11,1.7845,0.81,1.7845
2025-06-12,1.7955,0.62,1.7955
2025-06-13,1.7844,-0.62,1.7844
2025-06-16,1.7912,0.38,1.7912
2025-06-17,1.7887,-0.14,1.7887
2025-06-18,1.7989,0.57,1.7989
2025-06-19,1.789,-0.55,1.789
2025-06-20,1.7741,-0.83,1.7741
2025-06-23,1.7692,-0.28,1.7692
2025-06-24,1.7964,1.54,1.7964
2025-06-25,1.8193,1.27,1.8193
2025-06-26,1.8186,-0.04,1.8186
2025-06-27,1.8311,0.69,1.8311
2025-06-30,1.8562,1.37,1.8562
2025-07-01,1.8592,0.16,1.8592
2025-07-02,1.842,-0.93,1.842
2025-07-03,1.8576,0.85,1.8576
2025-07-04,1.8551,-0.13,1.8551
2025-07-07,1.8402,-0.8,1.8402
2025-07-08,1.88,2.16,1.88
2025-07-09,1.8752,-0.26,1.8752
2025-07-10,1.882,0.36,1.882
2025-07-11,1.8882,0.33,1.8882
2025-07-14,1.8904,0.12,1.8904
2025-07-15,1.9477,3.03,1.9477
2025-07-16,1.951,0.17,1.951
2025-07-17,1.9879,1.89,1.9879
2025-07-18,1.9971,0.46,1.9971
2025-07-21,2.0091,0.6,2.0091
2025-07-22,2.0213,0.61,2.0213
2025-07-23,2.0195,-0.09,2.0195
2025-07-24,2.0342,0.73,2.0342
2025-07-25,2.0382,0.2,2.0382
2025-07-28,2.0651,1.32,2.0651
2025-07-29,2.1129,2.31,2.1129
2025-07-30,2.12,0.34,2.12
2025-07-31,2.1091,-0.51,2.1091
2025-08-01,2.0867,-1.06,2.0867
2025-08-04,2.0977,0.53,2.0977
2025-08-05,2.1149,0.82,2.1149
2025-08-06,2.1294,0.69,2.1294
2025-08-07,2.127,-0.11,2.127
2025-08-08,2.1232,-0.18,2.1232
2025-08-11,2.1423,0.9,2.1423
2025-08-12,2.1822,1.86,2.1822
2025-08-13,2.2681,3.94,2.2681
2025-08-14,2.2317,-1.6,2.2317
2025-08-15,2.2555,1.07,2.2555
2025-08-18,2.2823,1.19,2.2823
2025-08-19,2.318,1.56,2.318
2025-08-20,2.3318,0.6,2.3318
2025-08-21,2.3281,-0.16,2.3281
2025-08-22,2.3776,2.13,2.3776
2025-08-25,2.4693,3.86,2.4693
2025-08-26,2.4567,-0.51,2.4567
2025-08-27,2.4736,0.69,2.4736
2025-08-28,2.5907,4.73,2.5907
2025-08-29,2.6267,1.39,2.6267
2025-09-01,2.7233,3.68,2.7233
2025-09-02,2.6485,-2.75,2.6485
2025-09-03,2.6733,0.94,2.6733
2025-09-04,2.5152,-5.91,2.5152
2025-09-05,2.6335,4.7,2.6335
2025-09-08,2.5982,-1.34,2.5982
2025-09-09,2.5683,-1.15,2.5683
2025-09-10,2.6123,1.71,2.6123
2025-09-11,2.746,5.12,2.746
2025-09-12,2.7328,-0.48,2.7328
2025-09-15,2.7126,-0.74,2.7126
2025-09-16,2.7322,0.72,2.7322
2025-09-17,2.7411,0.33,2.7411
2025-09-18,2.748,0.25,2.748
2025-09-19,2.7608,0.47,2.7608
2025-09-22,2.7865,0.93,2.7865
2025-09-23,2.8078,0.76,2.8078
2025-09-24,2.8035,-0.15,2.8035
2025-09-25,2.8372,1.2,2.8372
2025-09-26,2.781,-1.98,2.781
2025-09-29,2.8511,2.52,2.8511
2025-09-30,2.8439,-0.25,2.8439
2025-10-09,2.8633,0.68,2.8633
2025-10-10,2.7931,-2.45,2.7931
2025-10-13,2.7583,-1.25,2.7583
2025-10-14,2.6461,-4.07,2.6461
2025-10-15,2.691,1.7,2.691
2025-10-16,2.6831,-0.29,2.6831
2025-10-17,2.6154,-2.52,2.6154
2025-10-20,2.6644,1.87,2.6644
2025-10-21,2.7612,3.63,2.7612
2025-10-22,2.7623,0.04,2.7623
2025-10-23,2.7284,-1.23,2.7284
2025-10-24,2.8296,3.71,2.8296
2025-10-27,2.8909,2.17,2.8909
2025-10-28,2.8918,0.03,2.8918
2025-10-29,2.9395,1.65,2.9395
2025-10-30,2.8702,-2.36,2.8702
2025-10-31,2.8017,-2.39,2.8017
2025-11-03,2.8117,0.36,2.8117
2025-11-04,2.767,-1.59,2.767
2025-11-05,2.7767,0.35,2.7767
2025-11-06,2.8346,2.09,2.8346
2025-11-07,2.8212,-0.47,2.8212
2025-11-10,2.7914,-1.06,2.7914
2025-11-11,2.7474,-1.58,2.7474
2025-11-12,2.7489,0.05,2.7489
2025-11-13,2.7855,1.33,2.7855
2025-11-14,2.7209,-2.32,2.7209
2025-11-17,2.7229,0.07,2.7229
2025-11-18,2.6923,-1.12,2.6923
2025-11-19,2.7097,0.65,2.7097
2025-11-20,2.7027,-0.26,2.7027
2025-11-21,2.6137,-3.29,2.6137
2025-11-24,2.6111,-0.1,2.6111
2025-11-25,2.6676,2.16,2.6676
2025-11-26,2.7332,2.46,2.7332
2025-11-27,2.7225,-0.39,2.7225
2025-11-28,2.7426,0.74,2.7426
2025-12-01,2.7771,1.26,2.7771
2025-12-02,2.7646,-0.45,2.7646
2025-12-03,2.7626,-0.07,2.7626
2025-12-04,2.7799,0.63,2.7799
2025-12-05,2.8104,1.1,2.8104
2025-12-08,2.8744,2.28,2.8744
2025-12-09,2.8829,0.3,2.8829
2025-12-10,2.9008,0.62,2.9008
2025-12-11,2.8469,-1.86,2.8469
2025-12-12,2.8619,0.53,2.8619
2025-12-15,2.834,-0.97,2.834
2025-12-16,2.7932,-1.44,2.7932
2025-12-17,2.887,3.36,2.887
2025-12-18,2.8506,-1.26,2.8506
2025-12-19,2.8679,0.61,2.8679
2025-12-22,2.9318,2.23,2.9318
2025-12-23,2.9287,-0.11,2.9287
2025-12-24,2.9533,0.84,2.9533
2025-12-25,2.9568,0.12,2.9568
2025-12-26,2.962,0.18,2.962
2025-12-29,2.9599,-0.07,2.9599
2025-12-30,2.9954,1.2,2.9954
2025-12-31,2.9615,-1.13,2.9615
2026-01-05,3.0242,2.12,3.0242
2026-01-06,3.0682,1.45,3.0682
2026-01-07,3.0864,0.59,3.0864
2026-01-08,3.0437,-1.38,3.0437
2026-01-09,3.07,0.86,3.07
2026-01-12,3.0629,-0.23,3.0629
2026-01-13,3.0511,-0.39,3.0511
2026-01-14,3.0771,0.85,3.0771
2026-01-15,3.1084,1.02,3.1084
2026-01-16,3.1108,0.08,3.1108
2026-01-19,3.1143,0.11,3.1143
2026-01-20,3.0756,-1.24,3.0756
2026-01-21,3.1076,1.04,3.1076
2026-01-22,3.1401,1.05,3.1401
2026-01-23,3.1305,-0.31,3.1305
2026-01-26,3.1429,0.4,3.1429
2026-01-27,3.151,0.26,3.151
2026-01-28,3.2038,1.68,3.2038
2026-01-29,3.1926,-0.35,3.1926
2026-01-30,3.1709,-0.68,3.1709
2026-02-02,3.0576,-3.57,3.0576
2026-02-03,3.0983,1.33,3.0983
2026-02-04,3.0872,-0.36,3.0872
2026-02-05,3.037,-1.63,3.037
2026-02-06,3.0478,0.36,3.0478
2026-02-09,3.1091,2.01,3.1091
2026-02-10,3.1166,0.24,3.1166
