净值日期,单位净值,日增长率,累计净值
2023-10-11,3.7378,0.28,3.7378
2023-10-12,3.7732,0.95,3.7732
2023-10-13,3.7336,-1.05,3.7336
2023-10-16,3.6963,-1.0,3.6963
2023-10-17,3.7091,0.35,3.7091
2023-10-18,3.6798,-0.79,3.6798
2023-10-19,3.6014,-2.13,3.6014
2023-10-20,3.5779,-0.65,3.5779
2023-10-23,3.5406,-1.04,3.5406
2023-10-24,3.5537,0.37,3.5537
2023-10-25,3.5735,0.56,3.5735
2023-10-26,3.5833,0.27,3.5833
2023-10-27,3.6327,1.38,3.6327
2023-10-30,3.6541,0.59,3.6541
2023-10-31,3.6426,-0.31,3.6426
2023-11-01,3.6411,-0.04,3.6411
2023-11-02,3.624,-0.47,3.624
2023-11-03,3.6543,0.84,3.6543
2023-11-06,3.7031,1.34,3.7031
2023-11-07,3.6901,-0.35,3.6901
2023-11-08,3.6811,-0.24,3.6811
2023-11-09,3.6829,0.05,3.6829
2023-11-10,3.656,-0.73,3.656
2023-11-13,3.6486,-0.2,3.6486
2023-11-14,3.6511,0.07,3.6511
2023-11-15,3.6767,0.7,3.6767
2023-11-16,3.6413,-0.96,3.6413
2023-11-17,3.6368,-0.12,3.6368
2023-11-20,3.6451,0.23,3.6451
2023-11-21,3.65,0.13,3.65
2023-11-22,3.613,-1.01,3.613
2023-11-23,3.6304,0.48,3.6304
2023-11-24,3.6063,-0.66,3.6063
2023-11-27,3.5796,-0.74,3.5796
2023-11-28,3.5862,0.18,3.5862
2023-11-29,3.5556,-0.85,3.5556
2023-11-30,3.5636,0.22,3.5636
2023-12-01,3.55,-0.38,3.55
2023-12-04,3.5266,-0.66,3.5266
2023-12-05,3.4594,-1.91,3.4594
2023-12-06,3.4647,0.15,3.4647
2023-12-07,3.4564,-0.24,3.4564
2023-12-08,3.4668,0.3,3.4668
2023-12-11,3.4865,0.57,3.4865
2023-12-12,3.4942,0.22,3.4942
2023-12-13,3.4359,-1.67,3.4359
2023-12-14,3.4179,-0.52,3.4179
2023-12-15,3.4073,-0.31,3.4073
2023-12-18,3.3947,-0.37,3.3947
2023-12-19,3.3994,0.14,3.3994
2023-12-20,3.3654,-1.0,3.3654
2023-12-21,3.3993,1.01,3.3993
2023-12-22,3.4057,0.19,3.4057
2023-12-25,3.4161,0.31,3.4161
2023-12-26,3.393,-0.68,3.393
2023-12-27,3.4047,0.34,3.4047
2023-12-28,3.4842,2.34,3.4842
2023-12-29,3.501,0.48,3.501
2023-12-31,3.5009,0.0,3.5009
2024-01-02,3.4553,-1.3,3.4553
2024-01-03,3.447,-0.24,3.447
2024-01-04,3.415,-0.93,3.415
2024-01-05,3.3967,-0.54,3.3967
2024-01-08,3.3527,-1.3,3.3527
2024-01-09,3.3592,0.19,3.3592
2024-01-10,3.3436,-0.46,3.3436
2024-01-11,3.3625,0.57,3.3625
2024-01-12,3.3508,-0.35,3.3508
2024-01-15,3.3472,-0.11,3.3472
2024-01-16,3.3672,0.6,3.3672
2024-01-17,3.2948,-2.15,3.2948
2024-01-18,3.2705,1.36,3.2705
2024-01-19,3.2659,-0.14,3.2659
2024-01-22,3.215,-1.56,3.215
2024-01-23,3.228,0.4,3.228
2024-01-24,3.2729,1.39,3.2729
2024-01-25,3.3387,2.01,3.3387
2024-01-26,3.3299,-0.26,3.3299
2024-01-29,3.3002,-0.89,3.3002
2024-01-30,3.2416,-1.78,3.2416
2024-01-31,3.2121,-0.91,3.2121
2024-02-01,3.2141,0.06,3.2141
2024-02-02,3.1759,-1.19,3.1759
2024-02-05,3.1964,0.65,3.1964
2024-02-06,3.307,3.46,3.307
2024-02-07,3.3386,0.96,3.3386
2024-02-08,3.36,0.64,3.36
2024-02-19,3.3979,1.13,3.3979
2024-02-20,3.405,0.21,3.405
2024-02-21,3.4511,1.35,3.4511
2024-02-22,3.4806,0.85,3.4806
2024-02-23,3.4836,0.09,3.4836
2024-02-26,3.4471,-1.05,3.4471
2024-02-27,3.4882,1.19,3.4882
2024-02-28,3.4441,-1.26,3.4441
2024-02-29,3.5091,1.89,3.5091
2024-03-01,3.5308,0.62,3.5308
2024-03-04,3.5335,0.08,3.5335
2024-03-05,3.5579,0.69,3.5579
2024-03-06,3.5436,-0.4,3.5436
2024-03-07,3.5223,-0.6,3.5223
2024-03-08,3.5373,0.43,3.5373
2024-03-11,3.5813,1.24,3.5813
2024-03-12,3.5895,0.23,3.5895
2024-03-13,3.5644,-0.7,3.5644
2024-03-14,3.5542,-0.29,3.5542
2024-03-15,3.5618,0.21,3.5618
2024-03-18,3.595,0.93,3.595
2024-03-19,3.5692,-0.72,3.5692
2024-03-20,3.5768,0.21,3.5768
2024-03-21,3.5725,-0.12,3.5725
2024-03-22,3.5364,-1.01,3.5364
2024-03-25,3.5172,-0.54,3.5172
2024-03-26,3.5351,0.51,3.5351
2024-03-27,3.4944,-1.15,3.4944
2024-03-28,3.5123,0.51,3.5123
2024-03-29,3.5288,0.47,3.5288
2024-04-01,3.5866,1.64,3.5866
2024-04-02,3.5716,-0.42,3.5716
2024-04-03,3.5589,-0.36,3.5589
2024-04-08,3.5274,-0.89,3.5274
2024-04-09,3.5243,-0.09,3.5243
2024-04-10,3.4956,-0.81,3.4956
2024-04-11,3.4951,-0.01,3.4951
2024-04-12,3.4667,-0.81,3.4667
2024-04-15,3.5394,2.1,3.5394
2024-04-16,3.5017,-1.07,3.5017
2024-04-17,3.5552,1.53,3.5552
2024-04-18,3.5593,0.12,3.5593
2024-04-19,3.5319,-0.77,3.5319
2024-04-22,3.5218,-0.29,3.5218
2024-04-23,3.4973,-0.7,3.4973
2024-04-24,3.5126,0.44,3.5126
2024-04-25,3.5212,0.24,3.5212
2024-04-26,3.5752,1.53,3.5752
2024-04-29,3.6147,1.1,3.6147
2024-04-30,3.5978,-0.47,3.5978
2024-05-06,3.6506,1.47,3.6506
2024-05-07,3.6517,0.03,3.6517
2024-05-08,3.6229,-0.79,3.6229
2024-05-09,3.6571,0.94,3.6571
2024-05-10,3.6592,0.06,3.6592
2024-05-13,3.6575,-0.05,3.6575
2024-05-14,3.6503,-0.2,3.6503
2024-05-15,3.6224,-0.76,3.6224
2024-05-16,3.6365,0.39,3.6365
2024-05-17,3.6742,1.04,3.6742
2024-05-20,3.6871,0.35,3.6871
2024-05-21,3.6732,-0.38,3.6732
2024-05-22,3.6819,0.24,3.6819
2024-05-23,3.6393,-1.16,3.6393
2024-05-24,3.5997,-1.09,3.5997
2024-05-27,3.6336,0.94,3.6336
2024-05-28,3.6074,-0.72,3.6074
2024-05-29,3.6123,0.14,3.6123
2024-05-30,3.5938,-0.51,3.5938
2024-05-31,3.5794,-0.4,3.5794
2024-06-03,3.5882,0.25,3.5882
2024-06-04,3.6155,0.76,3.6155
2024-06-05,3.5963,-0.53,3.5963
2024-06-06,3.5949,-0.04,3.5949
2024-06-07,3.5789,-0.45,3.5789
2024-06-11,3.5485,-0.85,3.5485
2024-06-12,3.5504,0.05,3.5504
2024-06-13,3.5345,-0.45,3.5345
2024-06-14,3.553,0.52,3.553
2024-06-17,3.5474,-0.16,3.5474
2024-06-18,3.5569,0.27,3.5569
2024-06-19,3.5456,-0.32,3.5456
2024-06-20,3.5208,-0.7,3.5208
2024-06-21,3.5138,-0.2,3.5138
2024-06-24,3.4956,-0.52,3.4956
2024-06-25,3.4765,-0.55,3.4765
2024-06-26,3.5011,0.71,3.5011
2024-06-27,3.4772,-0.68,3.4772
2024-06-28,3.4874,0.29,3.4874
2024-06-30,3.4873,0.0,3.4873
2024-07-01,3.5039,0.48,3.5039
2024-07-02,3.4975,-0.18,3.4975
2024-07-03,3.4897,-0.22,3.4897
2024-07-04,3.4724,-0.5,3.4724
2024-07-05,3.4582,-0.41,3.4582
2024-07-08,3.4308,-0.79,3.4308
2024-07-09,3.4723,1.21,3.4723
2024-07-10,3.4652,-0.2,3.4652
2024-07-11,3.5114,1.33,3.5114
2024-07-12,3.5207,0.26,3.5207
2024-07-15,3.525,0.12,3.525
2024-07-16,3.5508,0.73,3.5508
2024-07-17,3.5553,0.13,3.5553
2024-07-18,3.5756,0.57,3.5756
2024-07-19,3.5963,0.58,3.5963
2024-07-22,3.572,-0.68,3.572
2024-07-23,3.4972,-2.09,3.4972
2024-07-24,3.4761,-0.6,3.4761
2024-07-25,3.4569,-0.55,3.4569
2024-07-26,3.4713,0.42,3.4713
2024-07-29,3.4531,-0.52,3.4531
2024-07-30,3.4321,-0.61,3.4321
2024-07-31,3.5054,2.14,3.5054
2024-08-01,3.4826,-0.65,3.4826
2024-08-02,3.4471,-1.02,3.4471
2024-08-05,3.4052,-1.22,3.4052
2024-08-06,3.4045,-0.02,3.4045
2024-08-07,3.4029,-0.05,3.4029
2024-08-08,3.4048,0.06,3.4048
2024-08-09,3.3944,-0.31,3.3944
2024-08-12,3.3884,-0.18,3.3884
2024-08-13,3.397,0.25,3.397
2024-08-14,3.3722,-0.73,3.3722
2024-08-15,3.406,1.0,3.406
2024-08-16,3.4111,0.15,3.4111
2024-08-19,3.4226,0.34,3.4226
2024-08-20,3.3982,-0.71,3.3982
2024-08-21,3.3871,-0.33,3.3871
2024-08-22,3.3786,-0.25,3.3786
2024-08-23,3.3937,0.45,3.3937
2024-08-26,3.3916,-0.06,3.3916
2024-08-27,3.3724,-0.57,3.3724
2024-08-28,3.3555,-0.5,3.3555
2024-08-29,3.3463,-0.27,3.3463
2024-08-30,3.3908,1.33,3.3908
2024-09-02,3.3337,-1.68,3.3337
2024-09-03,3.3422,0.25,3.3422
2024-09-04,3.3206,-0.65,3.3206
2024-09-05,3.3264,0.17,3.3264
2024-09-06,3.2995,-0.81,3.2995
2024-09-09,3.2607,-1.18,3.2607
2024-09-10,3.2635,0.09,3.2635
2024-09-11,3.2543,-0.28,3.2543
2024-09-12,3.2405,-0.42,3.2405
2024-09-13,3.2274,-0.4,3.2274
2024-09-18,3.2391,0.36,3.2391
2024-09-19,3.265,0.8,3.265
2024-09-20,3.2702,0.16,3.2702
2024-09-23,3.2821,0.36,3.2821
2024-09-24,3.4238,4.32,3.4238
2024-09-25,3.4747,1.49,3.4747
2024-09-26,3.6212,4.22,3.6212
2024-09-27,3.7824,4.45,3.7824
2024-09-30,4.1017,8.44,4.1017
2024-10-08,4.342,5.86,4.342
2024-10-09,4.0374,-7.02,4.0374
2024-10-10,4.081,1.08,4.081
2024-10-11,3.9679,-2.77,3.9679
2024-10-14,4.0426,1.88,4.0426
2024-10-15,3.936,-2.64,3.936
2024-10-16,3.9108,-0.64,3.9108
2024-10-17,3.8665,-1.13,3.8665
2024-10-18,4.0086,3.68,4.0086
2024-10-21,4.0186,0.25,4.0186
2024-10-22,4.0417,0.57,4.0417
2024-10-23,4.0576,0.39,4.0576
2024-10-24,4.0125,-1.11,4.0125
2024-10-25,4.0407,0.7,4.0407
2024-10-28,4.0483,0.19,4.0483
2024-10-29,4.0081,-0.99,4.0081
2024-10-30,3.9724,-0.89,3.9724
2024-10-31,3.9742,0.05,3.9742
2024-11-01,3.9737,-0.01,3.9737
2024-11-04,4.0289,1.39,4.0289
2024-11-05,4.1304,2.52,4.1304
2024-11-06,4.1098,-0.5,4.1098
2024-11-07,4.2338,3.02,4.2338
2024-11-08,4.1916,-1.0,4.1916
2024-11-11,4.2187,0.65,4.2187
2024-11-12,4.1723,-1.1,4.1723
2024-11-13,4.1986,0.63,4.1986
2024-11-14,4.126,-1.73,4.126
2024-11-15,4.0543,-1.74,4.0543
2024-11-18,4.0354,-0.47,4.0354
2024-11-19,4.0621,0.66,4.0621
2024-11-20,4.0711,0.22,4.0711
2024-11-21,4.0747,0.09,4.0747
2024-11-22,3.9491,-3.08,3.9491
2024-11-25,3.9309,-0.46,3.9309
2024-11-26,3.923,-0.2,3.923
2024-11-27,3.9911,1.74,3.9911
2024-11-28,3.9567,-0.86,3.9567
2024-11-29,4.0018,1.14,4.0018
2024-12-02,4.0333,0.79,4.0333
2024-12-03,4.0377,0.11,4.0377
2024-12-04,4.0159,-0.54,4.0159
2024-12-05,4.0067,-0.23,4.0067
2024-12-06,4.0592,1.31,4.0592
2024-12-09,4.0525,-0.17,4.0525
2024-12-10,4.0821,0.73,4.0821
2024-12-11,4.075,-0.17,4.075
2024-12-12,4.1155,0.99,4.1155
2024-12-13,4.0182,-2.36,4.0182
2024-12-16,3.9957,-0.56,3.9957
2024-12-17,4.0062,0.26,4.0062
2024-12-18,4.0265,0.51,4.0265
2024-12-19,4.0302,0.09,4.0302
2024-12-20,4.0155,-0.36,4.0155
2024-12-23,4.0214,0.15,4.0214
2024-12-24,4.0725,1.27,4.0725
2024-12-25,4.0745,0.05,4.0745
2024-12-26,4.0762,0.04,4.0762
2024-12-27,4.0699,-0.15,4.0699
2024-12-30,4.0888,0.46,4.0888
2024-12-31,4.0233,-1.6,4.0233
2025-01-02,3.9061,-2.91,3.9061
2025-01-03,3.8599,-1.18,3.8599
2025-01-06,3.8534,-0.17,3.8534
2025-01-07,3.882,0.74,3.882
2025-01-08,3.8762,-0.15,3.8762
2025-01-09,3.8666,-0.25,3.8666
2025-01-10,3.8195,-1.22,3.8195
2025-01-13,3.809,-0.27,3.809
2025-01-14,3.9091,2.63,3.9091
2025-01-15,3.8841,-0.64,3.8841
2025-01-16,3.8883,0.11,3.8883
2025-01-17,3.9007,0.32,3.9007
2025-01-20,3.9186,0.46,3.9186
2025-01-21,3.9215,0.07,3.9215
2025-01-22,3.8857,-0.91,3.8857
2025-01-23,3.8941,0.22,3.8941
2025-01-24,3.9264,0.83,3.9264
2025-01-27,3.9104,-0.41,3.9104
2025-02-05,3.8878,-0.58,3.8878
2025-02-06,3.9365,1.25,3.9365
2025-02-07,3.9874,1.29,3.9874
2025-02-10,3.9961,0.22,3.9961
2025-02-11,3.9777,-0.46,3.9777
2025-02-12,4.0151,0.94,4.0151
2025-02-13,4.0003,-0.37,4.0003
2025-02-14,4.0347,0.86,4.0347
2025-02-17,4.0431,0.21,4.0431
2025-02-18,4.0077,-0.88,4.0077
2025-02-19,4.0355,0.69,4.0355
2025-02-20,4.024,-0.28,4.024
2025-02-21,4.0748,1.26,4.0748
2025-02-24,4.0658,-0.22,4.0658
2025-02-25,4.0208,-1.11,4.0208
2025-02-26,4.0558,0.87,4.0558
2025-02-27,4.0642,0.21,4.0642
2025-02-28,3.9846,-1.96,3.9846
2025-03-03,3.9839,-0.02,3.9839
2025-03-04,3.9806,-0.08,3.9806
2025-03-05,3.9983,0.44,3.9983
2025-03-06,4.0535,1.38,4.0535
2025-03-07,4.0409,-0.31,4.0409
2025-03-10,4.0251,-0.39,4.0251
2025-03-11,4.0378,0.32,4.0378
2025-03-12,4.0235,-0.35,4.0235
2025-03-13,4.0073,-0.4,4.0073
2025-03-14,4.1046,2.43,4.1046
2025-03-17,4.0945,-0.25,4.0945
2025-03-18,4.1056,0.27,4.1056
2025-03-19,4.108,0.06,4.108
2025-03-20,4.072,-0.88,4.072
2025-03-21,4.0103,-1.52,4.0103
2025-03-24,4.0307,0.51,4.0307
2025-03-25,4.0282,-0.06,4.0282
2025-03-26,4.015,-0.33,4.015
2025-03-27,4.0283,0.33,4.0283
2025-03-28,4.0107,-0.44,4.0107
2025-03-31,3.9821,-0.71,3.9821
2025-04-01,3.9828,0.02,3.9828
2025-04-02,3.9794,-0.09,3.9794
2025-04-03,3.9562,-0.58,3.9562
2025-04-07,3.6767,-7.06,3.6767
2025-04-08,3.7397,1.71,3.7397
2025-04-09,3.7765,0.98,3.7765
2025-04-10,3.826,1.31,3.826
2025-04-11,3.8418,0.41,3.8418
2025-04-14,3.8505,0.23,3.8505
2025-04-15,3.8526,0.05,3.8526
2025-04-16,3.8647,0.31,3.8647
2025-04-17,3.8645,-0.01,3.8645
2025-04-18,3.8658,0.03,3.8658
2025-04-21,3.8784,0.33,3.8784
2025-04-22,3.8798,0.04,3.8798
2025-04-23,3.8827,0.07,3.8827
2025-04-24,3.8802,-0.06,3.8802
2025-04-25,3.8834,0.08,3.8834
2025-04-28,3.8778,-0.14,3.8778
2025-04-29,3.8711,-0.17,3.8711
2025-04-30,3.8674,-0.1,3.8674
2025-05-06,3.9061,1.0,3.9061
2025-05-07,3.9295,0.6,3.9295
2025-05-08,3.9514,0.56,3.9514
2025-05-09,3.9454,-0.15,3.9454
2025-05-12,3.9909,1.15,3.9909
2025-05-13,3.997,0.15,3.997
2025-05-14,4.0455,1.21,4.0455
2025-05-15,4.0095,-0.89,4.0095
2025-05-16,3.9909,-0.46,3.9909
2025-05-19,3.9788,-0.3,3.9788
2025-05-20,4.001,0.56,4.001
2025-05-21,4.0206,0.49,4.0206
2025-05-22,4.0182,-0.06,4.0182
2025-05-23,3.9863,-0.79,3.9863
2025-05-26,3.9638,-0.56,3.9638
2025-05-27,3.9427,-0.53,3.9427
2025-05-28,3.9397,-0.08,3.9397
2025-05-29,3.963,0.59,3.963
2025-05-30,3.9447,-0.46,3.9447
2025-06-03,3.9566,0.3,3.9566
2025-06-04,3.9736,0.43,3.9736
2025-06-05,3.9833,0.24,3.9833
2025-06-06,3.9822,-0.03,3.9822
2025-06-09,3.994,0.3,3.994
2025-06-10,3.9734,-0.52,3.9734
2025-06-11,4.0048,0.79,4.0048
2025-06-12,4.0069,0.05,4.0069
2025-06-13,3.9802,-0.67,3.9802
2025-06-16,3.99,0.25,3.99
2025-06-17,3.987,-0.08,3.987
2025-06-18,3.9043,0.13,3.9043
2025-06-19,3.8724,-0.82,3.8724
2025-06-20,3.8796,0.19,3.8796
2025-06-23,3.8915,0.31,3.8915
2025-06-24,3.9382,1.2,3.9382
2025-06-25,3.9979,1.52,3.9979
2025-06-26,3.9879,-0.25,3.9879
2025-06-27,3.9663,-0.54,3.9663
2025-06-30,3.9844,0.46,3.9844
2025-07-01,3.991,0.17,3.991
2025-07-02,3.9919,0.02,3.9919
2025-07-03,4.0171,0.63,4.0171
2025-07-04,4.0315,0.36,4.0315
2025-07-07,4.0161,-0.38,4.0161
2025-07-08,4.0499,0.84,4.0499
2025-07-09,4.0432,-0.17,4.0432
2025-07-10,4.0641,0.52,4.0641
2025-07-11,4.0749,0.27,4.0749
2025-07-14,4.0794,0.11,4.0794
2025-07-15,4.0814,0.05,4.0814
2025-07-16,4.0713,-0.25,4.0713
2025-07-17,4.1015,0.74,4.1015
2025-07-18,4.1307,0.71,4.1307
2025-07-21,4.1585,0.67,4.1585
2025-07-22,4.1929,0.83,4.1929
2025-07-23,4.1942,0.03,4.1942
2025-07-24,4.2243,0.72,4.2243
2025-07-25,4.2041,-0.48,4.2041
2025-07-28,4.2138,0.23,4.2138
2025-07-29,4.231,0.41,4.231
2025-07-30,4.2301,-0.02,4.2301
2025-07-31,4.154,-1.8,4.154
2025-08-01,4.133,-0.51,4.133
2025-08-04,4.1491,0.39,4.1491
2025-08-05,4.1824,0.8,4.1824
2025-08-06,4.1927,0.25,4.1927
2025-08-07,4.1938,0.03,4.1938
2025-08-08,4.1854,-0.2,4.1854
2025-08-11,4.2033,0.43,4.2033
2025-08-12,4.2253,0.52,4.2253
2025-08-13,4.2588,0.79,4.2588
2025-08-14,4.2563,-0.06,4.2563
2025-08-15,4.2864,0.71,4.2864
2025-08-18,4.3242,0.88,4.3242
2025-08-19,4.3081,-0.37,4.3081
2025-08-20,4.3578,1.15,4.3578
2025-08-21,4.3749,0.39,4.3749
2025-08-22,4.4679,2.13,4.4679
2025-08-25,4.5615,2.09,4.5615
2025-08-26,4.5446,-0.37,4.5446
2025-08-27,4.4774,-1.48,4.4774
2025-08-28,4.5564,1.76,4.5564
2025-08-29,4.5918,0.78,4.5918
2025-09-01,4.6194,0.6,4.6194
2025-09-02,4.5853,-0.74,4.5853
2025-09-03,4.5538,-0.69,4.5538
2025-09-04,4.4573,-2.12,4.4573
2025-09-05,4.5549,2.19,4.5549
2025-09-08,4.5623,0.16,4.5623
2025-09-09,4.5304,-0.7,4.5304
2025-09-10,4.54,0.21,4.54
2025-09-11,4.6451,2.31,4.6451
2025-09-12,4.6191,-0.56,4.6191
2025-09-15,4.6301,0.24,4.6301
2025-09-16,4.6212,-0.19,4.6212
2025-09-17,4.6501,0.63,4.6501
2025-09-18,4.5961,-1.16,4.5961
2025-09-19,4.6,0.08,4.6
2025-09-22,4.621,0.46,4.621
2025-09-23,4.6178,-0.07,4.6178
2025-09-24,4.6657,1.04,4.6657
2025-09-25,4.6942,0.61,4.6942
2025-09-26,4.6503,-0.94,4.6503
2025-09-29,4.7217,1.54,4.7217
2025-09-30,4.7436,0.46,4.7436
2025-10-09,4.8136,1.48,4.8136
2025-10-10,4.7191,-1.96,4.7191
2025-10-13,4.6959,-0.49,4.6959
2025-10-14,4.6396,-1.2,4.6396
2025-10-15,4.7092,1.5,4.7092
2025-10-16,4.7228,0.29,4.7228
2025-10-17,4.6173,-2.23,4.6173
2025-10-20,4.6422,0.54,4.6422
2025-10-21,4.7135,1.54,4.7135
2025-10-22,4.6981,-0.33,4.6981
2025-10-23,4.712,0.3,4.712
2025-10-24,4.7714,1.26,4.7714
2025-10-27,4.828,1.19,4.828
2025-10-28,4.8043,-0.49,4.8043
2025-10-29,4.8614,1.19,4.8614
2025-10-30,4.8226,-0.8,4.8226
2025-10-31,4.7519,-1.47,4.7519
2025-11-03,4.7649,0.27,4.7649
2025-11-04,4.7292,-0.75,4.7292
2025-11-05,4.7382,0.19,4.7382
2025-11-06,4.8061,1.43,4.8061
2025-11-07,4.7912,-0.31,4.7912
2025-11-10,4.8082,0.35,4.8082
2025-11-11,4.7644,-0.91,4.7644
2025-11-12,4.7583,-0.13,4.7583
2025-11-13,4.8156,1.2,4.8156
2025-11-14,4.7402,-1.57,4.7402
2025-11-17,4.7091,-0.66,4.7091
2025-11-18,4.6795,-0.63,4.6795
2025-11-19,4.7,0.44,4.7
2025-11-20,4.6768,-0.49,4.6768
2025-11-21,4.5631,-2.43,4.5631
2025-11-24,4.5576,-0.12,4.5576
2025-11-25,4.6009,0.95,4.6009
2025-11-26,4.6288,0.61,4.6288
2025-11-27,4.6266,-0.05,4.6266
2025-11-28,4.6382,0.25,4.6382
2025-12-01,4.689,1.1,4.689
2025-12-02,4.6663,-0.48,4.6663
2025-12-03,4.6425,-0.51,4.6425
2025-12-04,4.6584,0.34,4.6584
2025-12-05,4.6974,0.84,4.6974
2025-12-08,4.7359,0.82,4.7359
2025-12-09,4.7122,-0.5,4.7122
2025-12-10,4.7057,-0.14,4.7057
2025-12-11,4.6654,-0.86,4.6654
2025-12-12,4.6959,0.65,4.6959
2025-12-15,4.6685,-0.58,4.6685
2025-12-16,4.6127,-1.2,4.6127
2025-12-17,4.6977,1.84,4.6977
2025-12-18,4.6711,-0.57,4.6711
2025-12-19,4.6896,0.4,4.6896
2025-12-22,4.7338,0.94,4.7338
2025-12-23,4.7432,0.2,4.7432
2025-12-24,4.757,0.29,4.757
2025-12-25,4.7666,0.2,4.7666
2025-12-26,4.7817,0.32,4.7817
2025-12-29,4.7632,-0.39,4.7632
2025-12-30,4.7755,0.26,4.7755
2025-12-31,4.7536,-0.46,4.7536
2026-01-05,4.8437,1.9,4.8437
2026-01-06,4.9185,1.54,4.9185
2026-01-07,4.904,-0.29,4.904
2026-01-08,4.864,-0.82,4.864
2026-01-09,4.8861,0.45,4.8861
2026-01-12,4.9182,0.66,4.9182
2026-01-13,4.8887,-0.6,4.8887
2026-01-14,4.8699,-0.38,4.8699
2026-01-15,4.8796,0.2,4.8796
2026-01-16,4.8623,-0.35,4.8623
2026-01-19,4.7418,0.05,4.7418
2026-01-20,4.7257,-0.34,4.7257
2026-01-21,4.7302,0.1,4.7302
2026-01-22,4.7306,0.01,4.7306
2026-01-23,4.7109,-0.42,4.7109
2026-01-26,4.7151,0.09,4.7151
2026-01-27,4.7136,-0.03,4.7136
2026-01-28,4.7256,0.25,4.7256
2026-01-29,4.7616,0.76,4.7616
2026-01-30,4.7141,-1.0,4.7141
2026-02-02,4.6133,-2.14,4.6133
2026-02-03,4.6674,1.17,4.6674
2026-02-04,4.7058,0.82,4.7058
2026-02-05,4.6781,-0.59,4.6781
2026-02-06,4.6534,-0.53,4.6534
2026-02-09,4.7291,1.63,4.7291
