净值日期,单位净值,日增长率,累计净值
2024-02-28,2.4212,-0.8,2.4212
2024-02-29,2.4488,1.14,2.4488
2024-03-01,2.4506,0.07,2.4506
2024-03-04,2.4542,0.15,2.4542
2024-03-05,2.4823,1.14,2.4823
2024-03-06,2.4699,-0.5,2.4699
2024-03-07,2.4625,-0.3,2.4625
2024-03-08,2.4617,-0.03,2.4617
2024-03-11,2.4787,0.69,2.4787
2024-03-12,2.4862,0.3,2.4862
2024-03-13,2.463,-0.93,2.463
2024-03-14,2.4591,-0.16,2.4591
2024-03-15,2.4625,0.14,2.4625
2024-03-18,2.4735,0.45,2.4735
2024-03-19,2.4518,-0.88,2.4518
2024-03-20,2.4616,0.4,2.4616
2024-03-21,2.4622,0.02,2.4622
2024-03-22,2.4379,-0.99,2.4379
2024-03-25,2.4358,-0.09,2.4358
2024-03-26,2.4484,0.52,2.4484
2024-03-27,2.4335,-0.61,2.4335
2024-03-28,2.4365,0.12,2.4365
2024-03-29,2.4495,0.53,2.4495
2024-04-01,2.4764,1.1,2.4764
2024-04-02,2.4705,-0.24,2.4705
2024-04-03,2.4648,-0.23,2.4648
2024-04-08,2.4483,-0.67,2.4483
2024-04-09,2.4386,-0.4,2.4386
2024-04-10,2.4306,-0.33,2.4306
2024-04-11,2.4286,-0.08,2.4286
2024-04-12,2.4075,-0.87,2.4075
2024-04-15,2.4579,2.09,2.4579
2024-04-16,2.4461,-0.48,2.4461
2024-04-17,2.4739,1.14,2.4739
2024-04-18,2.4795,0.23,2.4795
2024-04-19,2.4646,-0.6,2.4646
2024-04-22,2.4597,-0.2,2.4597
2024-04-23,2.4484,-0.46,2.4484
2024-04-24,2.4589,0.43,2.4589
2024-04-25,2.4665,0.31,2.4665
2024-04-26,2.4972,1.24,2.4972
2024-04-29,2.5098,0.5,2.5098
2024-04-30,2.4995,-0.41,2.4995
2024-05-06,2.5311,1.26,2.5311
2024-05-07,2.5352,0.16,2.5352
2024-05-08,2.5212,-0.55,2.5212
2024-05-09,2.5371,0.63,2.5371
2024-05-10,2.5439,0.27,2.5439
2024-05-13,2.5416,-0.09,2.5416
2024-05-14,2.5317,-0.39,2.5317
2024-05-15,2.512,-0.78,2.512
2024-05-16,2.5242,0.49,2.5242
2024-05-17,2.5592,1.39,2.5592
2024-05-20,2.568,0.34,2.568
2024-05-21,2.5602,-0.3,2.5602
2024-05-22,2.5641,0.15,2.5641
2024-05-23,2.5354,-1.12,2.5354
2024-05-24,2.5087,-1.05,2.5087
2024-05-27,2.532,0.93,2.532
2024-05-28,2.5244,-0.3,2.5244
2024-05-29,2.5274,0.12,2.5274
2024-05-30,2.5077,-0.78,2.5077
2024-05-31,2.496,-0.47,2.496
2024-06-03,2.5027,0.27,2.5027
2024-06-04,2.5172,0.58,2.5172
2024-06-05,2.5047,-0.5,2.5047
2024-06-06,2.5044,-0.01,2.5044
2024-06-07,2.4966,-0.31,2.4966
2024-06-11,2.4633,-1.33,2.4633
2024-06-12,2.4635,0.01,2.4635
2024-06-13,2.4521,-0.46,2.4521
2024-06-14,2.4676,0.63,2.4676
2024-06-17,2.4562,-0.46,2.4562
2024-06-18,2.4543,-0.08,2.4543
2024-06-19,2.4581,0.15,2.4581
2024-06-20,2.4517,-0.26,2.4517
2024-06-21,2.4418,-0.4,2.4418
2024-06-24,2.4465,0.19,2.4465
2024-06-25,2.4364,-0.41,2.4364
2024-06-26,2.4421,0.23,2.4421
2024-06-27,2.4338,-0.34,2.4338
2024-06-28,2.4421,0.34,2.4421
2024-06-30,2.442,0.0,2.442
2024-07-01,2.4527,0.44,2.4527
2024-07-02,2.4641,0.46,2.4641
2024-07-03,2.4622,-0.08,2.4622
2024-07-04,2.4554,-0.28,2.4554
2024-07-05,2.4337,-0.88,2.4337
2024-07-08,2.4216,-0.5,2.4216
2024-07-09,2.4451,0.97,2.4451
2024-07-10,2.4409,-0.17,2.4409
2024-07-11,2.4658,1.02,2.4658
2024-07-12,2.4838,0.73,2.4838
2024-07-15,2.4921,0.33,2.4921
2024-07-16,2.5018,0.39,2.5018
2024-07-17,2.5119,0.4,2.5119
2024-07-18,2.5237,0.47,2.5237
2024-07-19,2.5405,0.67,2.5405
2024-07-22,2.5156,-0.98,2.5156
2024-07-23,2.4788,-1.46,2.4788
2024-07-24,2.4726,-0.25,2.4726
2024-07-25,2.4506,-0.89,2.4506
2024-07-26,2.4422,-0.34,2.4422
2024-07-29,2.4351,-0.29,2.4351
2024-07-30,2.4224,-0.52,2.4224
2024-07-31,2.4641,1.72,2.4641
2024-08-01,2.4485,-0.63,2.4485
2024-08-02,2.4311,-0.71,2.4311
2024-08-05,2.4157,-0.63,2.4157
2024-08-06,2.3992,-0.68,2.3992
2024-08-07,2.4005,0.05,2.4005
2024-08-08,2.4067,0.26,2.4067
2024-08-09,2.4049,-0.07,2.4049
2024-08-12,2.4036,-0.05,2.4036
2024-08-13,2.4043,0.03,2.4043
2024-08-14,2.3924,-0.49,2.3924
2024-08-15,2.4231,1.28,2.4231
2024-08-16,2.4343,0.46,2.4343
2024-08-19,2.4466,0.51,2.4466
2024-08-20,2.4357,-0.45,2.4357
2024-08-21,2.4279,-0.32,2.4279
2024-08-22,2.4299,0.08,2.4299
2024-08-23,2.4446,0.6,2.4446
2024-08-26,2.4429,-0.07,2.4429
2024-08-27,2.441,-0.08,2.441
2024-08-28,2.426,-0.61,2.426
2024-08-29,2.407,-0.78,2.407
2024-08-30,2.4254,0.76,2.4254
2024-09-02,2.3892,-1.49,2.3892
2024-09-03,2.38,-0.39,2.38
2024-09-04,2.3599,-0.84,2.3599
2024-09-05,2.3636,0.16,2.3636
2024-09-06,2.3517,-0.5,2.3517
2024-09-09,2.3197,-1.36,2.3197
2024-09-10,2.3225,0.12,2.3225
2024-09-11,2.3079,-0.63,2.3079
2024-09-12,2.2963,-0.5,2.2963
2024-09-13,2.2932,-0.13,2.2932
2024-09-18,2.3062,0.57,2.3062
2024-09-19,2.3186,0.54,2.3186
2024-09-20,2.322,0.15,2.322
2024-09-23,2.3321,0.43,2.3321
2024-09-24,2.4454,4.86,2.4454
2024-09-25,2.481,1.46,2.481
2024-09-26,2.597,4.68,2.597
2024-09-27,2.6743,2.98,2.6743
2024-09-30,2.8666,7.19,2.8666
2024-10-08,2.9657,3.46,2.9657
2024-10-09,2.7862,-6.05,2.7862
2024-10-10,2.8476,2.2,2.8476
2024-10-11,2.786,-2.16,2.786
2024-10-14,2.8303,1.59,2.8303
2024-10-15,2.7601,-2.48,2.7601
2024-10-16,2.7545,-0.2,2.7545
2024-10-17,2.7134,-1.49,2.7134
2024-10-18,2.7917,2.89,2.7917
2024-10-21,2.79,-0.06,2.79
2024-10-22,2.8021,0.43,2.8021
2024-10-23,2.8183,0.58,2.8183
2024-10-24,2.7898,-1.01,2.7898
2024-10-25,2.7926,0.1,2.7926
2024-10-28,2.7954,0.1,2.7954
2024-10-29,2.7765,-0.68,2.7765
2024-10-30,2.7426,-1.22,2.7426
2024-10-31,2.7409,-0.06,2.7409
2024-11-01,2.76,0.7,2.76
2024-11-04,2.7847,0.89,2.7847
2024-11-05,2.8387,1.94,2.8387
2024-11-06,2.8169,-0.77,2.8169
2024-11-07,2.9116,3.36,2.9116
2024-11-08,2.8781,-1.15,2.8781
2024-11-11,2.8655,-0.44,2.8655
2024-11-12,2.8224,-1.5,2.8224
2024-11-13,2.8392,0.6,2.8392
2024-11-14,2.8142,-0.88,2.8142
2024-11-15,2.7803,-1.2,2.7803
2024-11-18,2.7869,0.24,2.7869
2024-11-19,2.7792,-0.28,2.7792
2024-11-20,2.7845,0.19,2.7845
2024-11-21,2.7892,0.17,2.7892
2024-11-22,2.7072,-2.94,2.7072
2024-11-25,2.6864,-0.77,2.6864
2024-11-26,2.6977,0.42,2.6977
2024-11-27,2.7318,1.26,2.7318
2024-11-28,2.7157,-0.59,2.7157
2024-11-29,2.7311,0.57,2.7311
2024-12-02,2.6903,0.52,2.6903
2024-12-03,2.7045,0.53,2.7045
2024-12-04,2.7004,-0.15,2.7004
2024-12-05,2.6872,-0.49,2.6872
2024-12-06,2.7174,1.12,2.7174
2024-12-09,2.7202,0.1,2.7202
2024-12-10,2.741,0.76,2.741
2024-12-11,2.7281,-0.47,2.7281
2024-12-12,2.7564,1.04,2.7564
2024-12-13,2.6855,-2.57,2.6855
2024-12-16,2.6883,0.1,2.6883
2024-12-17,2.6994,0.41,2.6994
2024-12-18,2.7186,0.71,2.7186
2024-12-19,2.709,-0.35,2.709
2024-12-20,2.7014,-0.28,2.7014
2024-12-23,2.7245,0.86,2.7245
2024-12-24,2.7561,1.16,2.7561
2024-12-25,2.7641,0.29,2.7641
2024-12-26,2.7565,-0.27,2.7565
2024-12-27,2.7556,-0.03,2.7556
2024-12-30,2.7729,0.63,2.7729
2024-12-31,2.7382,-1.25,2.7382
2025-01-02,2.6621,-2.78,2.6621
2025-01-03,2.6385,-0.89,2.6385
2025-01-06,2.631,-0.28,2.631
2025-01-07,2.6471,0.61,2.6471
2025-01-08,2.6525,0.2,2.6525
2025-01-09,2.6342,-0.69,2.6342
2025-01-10,2.6145,-0.75,2.6145
2025-01-13,2.6073,-0.28,2.6073
2025-01-14,2.6538,1.78,2.6538
2025-01-15,2.6463,-0.28,2.6463
2025-01-16,2.6346,-0.44,2.6346
2025-01-17,2.6371,0.09,2.6371
2025-01-20,2.6437,0.25,2.6437
2025-01-21,2.6394,-0.16,2.6394
2025-01-22,2.6051,-1.3,2.6051
2025-01-23,2.6225,0.67,2.6225
2025-01-24,2.6372,0.56,2.6372
2025-01-27,2.6417,0.17,2.6417
2025-02-05,2.6194,-0.84,2.6194
2025-02-06,2.6383,0.72,2.6383
2025-02-07,2.6665,1.07,2.6665
2025-02-10,2.6798,0.5,2.6798
2025-02-11,2.6728,-0.26,2.6728
2025-02-12,2.6991,0.98,2.6991
2025-02-13,2.7003,0.04,2.7003
2025-02-14,2.7203,0.74,2.7203
2025-02-17,2.7239,0.13,2.7239
2025-02-18,2.7103,-0.5,2.7103
2025-02-19,2.723,0.47,2.723
2025-02-20,2.7072,-0.58,2.7072
2025-02-21,2.7421,1.29,2.7421
2025-02-24,2.7336,-0.31,2.7336
2025-02-25,2.7021,-1.15,2.7021
2025-02-26,2.726,0.88,2.726
2025-02-27,2.7387,0.47,2.7387
2025-02-28,2.6977,-1.5,2.6977
2025-03-03,2.6869,-0.4,2.6869
2025-03-04,2.6794,-0.28,2.6794
2025-03-05,2.7001,0.77,2.7001
2025-03-06,2.7436,1.61,2.7436
2025-03-07,2.7416,-0.07,2.7416
2025-03-10,2.728,-0.5,2.728
2025-03-11,2.7416,0.5,2.7416
2025-03-12,2.7282,-0.49,2.7282
2025-03-13,2.7236,-0.17,2.7236
2025-03-14,2.8013,2.85,2.8013
2025-03-17,2.7986,-0.1,2.7986
2025-03-18,2.8005,0.07,2.8005
2025-03-19,2.8079,0.26,2.8079
2025-03-20,2.7784,-1.05,2.7784
2025-03-21,2.7346,-1.58,2.7346
2025-03-24,2.7529,0.67,2.7529
2025-03-25,2.7515,-0.05,2.7515
2025-03-26,2.7366,-0.54,2.7366
2025-03-27,2.7504,0.5,2.7504
2025-03-28,2.7391,-0.41,2.7391
2025-03-31,2.7246,-0.53,2.7246
2025-04-01,2.7216,-0.11,2.7216
2025-04-02,2.7174,-0.15,2.7174
2025-04-03,2.7211,0.14,2.7211
2025-04-07,2.5717,-5.49,2.5717
2025-04-08,2.6306,2.29,2.6306
2025-04-09,2.6542,0.9,2.6542
2025-04-10,2.67,0.6,2.67
2025-04-11,2.6772,0.27,2.6772
2025-04-14,2.686,0.33,2.686
2025-04-15,2.6925,0.24,2.6925
2025-04-16,2.7167,0.9,2.7167
2025-04-17,2.7184,0.06,2.7184
2025-04-18,2.7176,-0.03,2.7176
2025-04-21,2.7128,-0.18,2.7128
2025-04-22,2.7166,0.14,2.7166
2025-04-23,2.7087,-0.29,2.7087
2025-04-24,2.7153,0.24,2.7153
2025-04-25,2.7095,-0.21,2.7095
2025-04-28,2.7119,0.09,2.7119
2025-04-29,2.706,-0.22,2.706
2025-04-30,2.6938,-0.45,2.6938
2025-05-06,2.7086,0.55,2.7086
2025-05-07,2.732,0.86,2.732
2025-05-08,2.7412,0.34,2.7412
2025-05-09,2.7457,0.16,2.7457
2025-05-12,2.7647,0.69,2.7647
2025-05-13,2.7705,0.21,2.7705
2025-05-14,2.8172,1.69,2.8172
2025-05-15,2.8035,-0.49,2.8035
2025-05-16,2.7792,-0.87,2.7792
2025-05-19,2.7674,-0.42,2.7674
2025-05-20,2.7792,0.43,2.7792
2025-05-21,2.7924,0.47,2.7924
2025-05-22,2.7977,0.19,2.7977
2025-05-23,2.7758,-0.78,2.7758
2025-05-26,2.763,-0.46,2.763
2025-05-27,2.7485,-0.52,2.7485
2025-05-28,2.7462,-0.08,2.7462
2025-05-29,2.7542,0.29,2.7542
2025-05-30,2.7422,-0.44,2.7422
2025-06-03,2.7509,0.32,2.7509
2025-06-04,2.7545,0.13,2.7545
2025-06-05,2.7564,0.07,2.7564
2025-06-06,2.7565,0.0,2.7565
2025-06-09,2.755,-0.05,2.755
2025-06-10,2.744,-0.4,2.744
2025-06-11,2.7615,0.64,2.7615
2025-06-12,2.7602,-0.05,2.7602
2025-06-13,2.7457,-0.53,2.7457
2025-06-16,2.7541,0.31,2.7541
2025-06-17,2.7529,-0.04,2.7529
2025-06-18,2.7495,-0.12,2.7495
2025-06-19,2.7345,-0.55,2.7345
2025-06-20,2.7493,0.54,2.7493
2025-06-23,2.761,0.43,2.761
2025-06-24,2.7929,1.16,2.7929
2025-06-25,2.8302,1.34,2.8302
2025-06-26,2.8265,-0.13,2.8265
2025-06-27,2.796,-1.08,2.796
2025-06-30,2.8064,0.37,2.8064
2025-07-01,2.8123,0.21,2.8123
2025-07-02,2.8173,0.18,2.8173
2025-07-03,2.8194,0.07,2.8194
2025-07-04,2.8357,0.58,2.8357
2025-07-07,2.8297,-0.21,2.8297
2025-07-08,2.846,0.58,2.846
2025-07-09,2.8385,-0.26,2.8385
2025-07-10,2.8566,0.64,2.8566
2025-07-11,2.8649,0.29,2.8649
2025-07-14,2.8676,0.09,2.8676
2025-07-15,2.8576,-0.35,2.8576
2025-07-16,2.851,-0.23,2.851
2025-07-17,2.8578,0.24,2.8578
2025-07-18,2.8836,0.9,2.8836
2025-07-21,2.8917,0.28,2.8917
2025-07-22,2.9124,0.72,2.9124
2025-07-23,2.9219,0.33,2.9219
2025-07-24,2.9336,0.4,2.9336
2025-07-25,2.917,-0.57,2.917
2025-07-28,2.9256,0.29,2.9256
2025-07-29,2.9317,0.21,2.9317
2025-07-30,2.9428,0.38,2.9428
2025-07-31,2.8974,-1.54,2.8974
2025-08-01,2.8748,-0.78,2.8748
2025-08-04,2.8906,0.55,2.8906
2025-08-05,2.9129,0.77,2.9129
2025-08-06,2.9199,0.24,2.9199
2025-08-07,2.9208,0.03,2.9208
2025-08-08,2.9116,-0.31,2.9116
2025-08-11,2.9124,0.03,2.9124
2025-08-12,2.9302,0.61,2.9302
2025-08-13,2.9365,0.22,2.9365
2025-08-14,2.9546,0.62,2.9546
2025-08-15,2.9584,0.13,2.9584
2025-08-18,2.9645,0.21,2.9645
2025-08-19,2.9368,-0.93,2.9368
2025-08-20,2.9729,1.23,2.9729
2025-08-21,2.9889,0.54,2.9889
2025-08-22,3.0583,2.32,3.0583
2025-08-25,3.1229,2.11,3.1229
2025-08-26,3.1023,-0.66,3.1023
2025-08-27,3.049,-1.72,3.049
2025-08-28,3.0922,1.42,3.0922
2025-08-29,3.1092,0.55,3.1092
2025-09-01,3.1148,0.18,3.1148
2025-09-02,3.1268,0.39,3.1268
2025-09-03,3.0931,-1.08,3.0931
2025-09-04,3.0416,-1.66,3.0416
2025-09-05,3.075,1.1,3.075
2025-09-08,3.0726,-0.08,3.0726
2025-09-09,3.0606,-0.39,3.0606
2025-09-10,3.0723,0.38,3.0723
2025-09-11,3.1175,1.47,3.1175
2025-09-12,3.1027,-0.47,3.1027
2025-09-15,3.0963,-0.21,3.0963
2025-09-16,3.0809,-0.5,3.0809
2025-09-17,3.0868,0.19,3.0868
2025-09-18,3.0448,-1.36,3.0448
2025-09-19,3.042,-0.09,3.042
2025-09-22,3.0546,0.41,3.0546
2025-09-23,3.0518,-0.09,3.0518
2025-09-24,3.0728,0.69,3.0728
2025-09-25,3.0868,0.46,3.0868
2025-09-26,3.075,-0.38,3.075
2025-09-29,3.1085,1.09,3.1085
2025-09-30,3.1262,0.57,3.1262
2025-10-09,3.1592,1.06,3.1592
2025-10-10,3.1113,-1.52,3.1113
2025-10-13,3.1031,-0.26,3.1031
2025-10-14,3.0966,-0.21,3.0966
2025-10-15,3.1394,1.38,3.1394
2025-10-16,3.1581,0.6,3.1581
2025-10-17,3.1047,-1.69,3.1047
2025-10-20,3.1121,0.24,3.1121
2025-10-21,3.1461,1.09,3.1461
2025-10-22,3.149,0.09,3.149
2025-10-23,3.1664,0.55,3.1664
2025-10-24,3.1915,0.79,3.1915
2025-10-27,3.2167,0.79,3.2167
2025-10-28,3.1973,-0.6,3.1973
2025-10-29,3.2104,0.41,3.2104
2025-10-30,3.1934,-0.53,3.1934
2025-10-31,3.1567,-1.15,3.1567
2025-11-03,3.1615,0.15,3.1615
2025-11-04,3.1577,-0.12,3.1577
2025-11-05,3.1528,-0.16,3.1528
2025-11-06,3.1911,1.21,3.1911
2025-11-07,3.1849,-0.19,3.1849
2025-11-10,3.202,0.54,3.202
2025-11-11,3.1819,-0.63,3.1819
2025-11-12,3.1921,0.32,3.1921
2025-11-13,3.2226,0.96,3.2226
2025-11-14,3.186,-1.14,3.186
2025-11-17,3.1579,-0.88,3.1579
2025-11-18,3.1484,-0.3,3.1484
2025-11-19,3.1667,0.58,3.1667
2025-11-20,3.1545,-0.39,3.1545
2025-11-21,3.0994,-1.75,3.0994
2025-11-24,3.0941,-0.17,3.0941
2025-11-25,3.1123,0.59,3.1123
2025-11-26,3.1162,0.13,3.1162
2025-11-27,3.1166,0.01,3.1166
2025-11-28,3.1139,-0.09,3.1139
2025-12-01,3.1389,0.8,3.1389
2025-12-02,3.1229,-0.51,3.1229
2025-12-03,3.1068,-0.52,3.1068
2025-12-04,3.1186,0.38,3.1186
2025-12-05,3.148,0.94,3.148
2025-12-08,3.1664,0.58,3.1664
2025-12-09,3.1438,-0.71,3.1438
2025-12-10,3.1316,-0.39,3.1316
2025-12-11,3.1201,-0.37,3.1201
2025-12-12,3.1389,0.6,3.1389
2025-12-15,3.1335,-0.17,3.1335
2025-12-16,3.0993,-1.09,3.0993
2025-12-17,3.0582,1.26,3.0582
2025-12-18,3.0651,0.23,3.0651
2025-12-19,3.0761,0.36,3.0761
2025-12-22,3.0924,0.53,3.0924
2025-12-23,3.0998,0.24,3.0998
2025-12-24,3.0974,-0.08,3.0974
2025-12-25,3.1067,0.3,3.1067
2025-12-26,3.1196,0.42,3.1196
2025-12-29,3.1084,-0.36,3.1084
2025-12-30,3.1104,0.06,3.1104
2025-12-31,3.1046,-0.19,3.1046
2026-01-05,3.1751,2.27,3.1751
2026-01-06,3.2354,1.9,3.2354
2026-01-07,3.2214,-0.43,3.2214
2026-01-08,3.1977,-0.74,3.1977
2026-01-09,3.2103,0.39,3.2103
2026-01-12,3.2204,0.31,3.2204
2026-01-13,3.2094,-0.34,3.2094
2026-01-14,3.1881,-0.66,3.1881
2026-01-15,3.1813,-0.21,3.1813
2026-01-16,3.1589,-0.7,3.1589
2026-01-19,3.1549,-0.13,3.1549
2026-01-20,3.1495,-0.17,3.1495
2026-01-21,3.1461,-0.11,3.1461
2026-01-22,3.1314,-0.47,3.1314
2026-01-23,3.1101,-0.68,3.1101
2026-01-26,3.1281,0.58,3.1281
2026-01-27,3.131,0.09,3.131
2026-01-28,3.1391,0.26,3.1391
2026-01-29,3.1906,1.64,3.1906
2026-01-30,3.144,-1.46,3.144
2026-02-02,3.0786,-2.08,3.0786
2026-02-03,3.1103,1.03,3.1103
2026-02-04,3.1459,1.14,3.1459
2026-02-05,3.1356,-0.33,3.1356
2026-02-06,3.1172,-0.59,3.1172
2026-02-09,3.1628,1.46,3.1628
2026-02-10,3.1685,0.18,3.1685
2026-02-11,3.1697,0.04,3.1697
2026-02-12,3.1615,-0.26,3.1615
2026-02-13,3.1145,-1.49,3.1145
2026-02-24,3.1215,0.22,3.1215
2026-02-25,3.1357,0.45,3.1357
2026-02-26,3.1149,-0.66,3.1149
2026-02-27,3.1196,0.15,3.1196
2026-03-02,3.1265,0.22,3.1265
2026-03-03,3.0932,-1.07,3.0932
2026-03-04,3.0519,-1.34,3.0519
2026-03-05,3.0663,0.47,3.0663
2026-03-06,3.0708,0.15,3.0708
