净值日期,单位净值,日增长率,累计净值
2023-10-25,0.7263,0.82,0.7263
2023-10-26,0.7291,0.39,0.7291
2023-10-27,0.7406,1.58,0.7406
2023-10-30,0.7518,1.51,0.7518
2023-10-31,0.7416,-1.36,0.7416
2023-11-01,0.7415,-0.01,0.7415
2023-11-02,0.7381,-0.46,0.7381
2023-11-03,0.7525,1.95,0.7525
2023-11-06,0.7711,2.47,0.7711
2023-11-07,0.7665,-0.6,0.7665
2023-11-08,0.7685,0.26,0.7685
2023-11-09,0.7655,-0.39,0.7655
2023-11-10,0.7596,-0.77,0.7596
2023-11-13,0.7661,0.86,0.7661
2023-11-14,0.7662,0.01,0.7662
2023-11-15,0.7817,2.02,0.7817
2023-11-16,0.7709,-1.38,0.7709
2023-11-17,0.7699,-0.13,0.7699
2023-11-20,0.777,0.92,0.777
2023-11-21,0.769,-1.03,0.769
2023-11-22,0.7595,-1.24,0.7595
2023-11-23,0.7677,1.08,0.7677
2023-11-24,0.7561,-1.51,0.7561
2023-11-27,0.7575,0.19,0.7575
2023-11-28,0.7609,0.45,0.7609
2023-11-29,0.7526,-1.09,0.7526
2023-11-30,0.754,0.19,0.754
2023-12-01,0.7505,-0.46,0.7505
2023-12-04,0.7404,-1.35,0.7404
2023-12-05,0.7265,-1.88,0.7265
2023-12-06,0.7299,0.47,0.7299
2023-12-07,0.7247,-0.71,0.7247
2023-12-08,0.7262,0.21,0.7262
2023-12-11,0.7315,0.73,0.7315
2023-12-12,0.7355,0.55,0.7355
2023-12-13,0.7279,-1.03,0.7279
2023-12-14,0.7276,-0.04,0.7276
2023-12-15,0.7269,-0.1,0.7269
2023-12-18,0.7178,-1.25,0.7178
2023-12-19,0.7189,0.15,0.7189
2023-12-20,0.7148,-0.57,0.7148
2023-12-21,0.7192,0.62,0.7192
2023-12-22,0.7036,-2.17,0.7036
2023-12-25,0.7058,0.31,0.7058
2023-12-26,0.7007,-0.72,0.7007
2023-12-27,0.7087,1.14,0.7087
2023-12-28,0.722,1.88,0.722
2023-12-29,0.7276,0.78,0.7276
2023-12-31,0.7275,-0.01,0.7275
2024-01-02,0.7228,-0.65,0.7228
2024-01-03,0.7156,-1.0,0.7156
2024-01-04,0.7109,-0.66,0.7109
2024-01-05,0.7015,-1.32,0.7015
2024-01-08,0.6886,-1.84,0.6886
2024-01-09,0.6915,0.42,0.6915
2024-01-10,0.6869,-0.67,0.6869
2024-01-11,0.7006,1.99,0.7006
2024-01-12,0.6947,-0.84,0.6947
2024-01-15,0.6955,0.12,0.6955
2024-01-16,0.6925,-0.43,0.6925
2024-01-17,0.674,-2.67,0.674
2024-01-18,0.6776,0.53,0.6776
2024-01-19,0.6707,-1.02,0.6707
2024-01-22,0.6443,-3.94,0.6443
2024-01-23,0.6534,1.41,0.6534
2024-01-24,0.6628,1.44,0.6628
2024-01-25,0.6781,2.31,0.6781
2024-01-26,0.6615,-2.45,0.6615
2024-01-29,0.6547,-1.03,0.6547
2024-01-30,0.6422,-1.91,0.6422
2024-01-31,0.625,-2.68,0.625
2024-02-01,0.6234,-0.26,0.6234
2024-02-02,0.6099,-2.17,0.6099
2024-02-05,0.6007,-1.51,0.6007
2024-02-06,0.634,5.54,0.634
2024-02-07,0.6492,2.4,0.6492
2024-02-08,0.6622,2.0,0.6622
2024-02-19,0.6647,0.38,0.6647
2024-02-20,0.6667,0.3,0.6667
2024-02-21,0.6784,1.75,0.6784
2024-02-22,0.6844,0.88,0.6844
2024-02-23,0.6867,0.34,0.6867
2024-02-26,0.6916,0.71,0.6916
2024-02-27,0.7023,1.55,0.7023
2024-02-28,0.681,-3.03,0.681
2024-02-29,0.6982,2.53,0.6982
2024-03-01,0.7024,0.6,0.7024
2024-03-04,0.7057,0.47,0.7057
2024-03-05,0.6983,-1.05,0.6983
2024-03-06,0.7072,1.27,0.7072
2024-03-07,0.692,-2.15,0.692
2024-03-08,0.697,0.72,0.697
2024-03-11,0.7103,1.91,0.7103
2024-03-12,0.724,1.93,0.724
2024-03-13,0.7257,0.23,0.7257
2024-03-14,0.7189,-0.94,0.7189
2024-03-15,0.7172,-0.24,0.7172
2024-03-18,0.7255,1.16,0.7255
2024-03-19,0.7192,-0.87,0.7192
2024-03-20,0.7199,0.1,0.7199
2024-03-21,0.7215,0.22,0.7215
2024-03-22,0.7112,-1.43,0.7112
2024-03-25,0.7068,-0.62,0.7068
2024-03-26,0.7112,0.62,0.7112
2024-03-27,0.702,-1.29,0.702
2024-03-28,0.7108,1.25,0.7108
2024-03-29,0.7124,0.23,0.7124
2024-04-01,0.7182,0.81,0.7182
2024-04-02,0.7262,1.11,0.7262
2024-04-03,0.7205,-0.78,0.7205
2024-04-08,0.712,-1.18,0.712
2024-04-09,0.7184,0.9,0.7184
2024-04-10,0.7173,-0.15,0.7173
2024-04-11,0.7209,0.5,0.7209
2024-04-12,0.7204,-0.07,0.7204
2024-04-15,0.7238,0.47,0.7238
2024-04-16,0.7084,-2.13,0.7084
2024-04-17,0.7212,1.81,0.7212
2024-04-18,0.7233,0.29,0.7233
2024-04-19,0.7166,-0.93,0.7166
2024-04-22,0.7263,1.35,0.7263
2024-04-23,0.7304,0.56,0.7304
2024-04-24,0.7404,1.37,0.7404
2024-04-25,0.7366,-0.51,0.7366
2024-04-26,0.7553,2.54,0.7553
2024-04-29,0.7617,0.85,0.7617
2024-04-30,0.758,-0.49,0.758
2024-05-06,0.7842,3.46,0.7842
2024-05-07,0.7798,-0.56,0.7798
2024-05-08,0.774,-0.74,0.774
2024-05-09,0.7881,1.82,0.7881
2024-05-10,0.7906,0.32,0.7906
2024-05-13,0.7937,0.39,0.7937
2024-05-14,0.8021,1.06,0.8021
2024-05-15,0.7982,-0.49,0.7982
2024-05-16,0.8002,0.25,0.8002
2024-05-17,0.805,0.6,0.805
2024-05-20,0.8064,0.17,0.8064
2024-05-21,0.7979,-1.05,0.7979
2024-05-22,0.7954,-0.31,0.7954
2024-05-23,0.7851,-1.29,0.7851
2024-05-24,0.7748,-1.31,0.7748
2024-05-27,0.7804,0.72,0.7804
2024-05-28,0.7753,-0.65,0.7753
2024-05-29,0.768,-0.94,0.768
2024-05-30,0.7638,-0.55,0.7638
2024-05-31,0.758,-0.76,0.758
2024-06-03,0.7612,0.42,0.7612
2024-06-04,0.7687,0.99,0.7687
2024-06-05,0.7635,-0.68,0.7635
2024-06-06,0.76,-0.46,0.76
2024-06-07,0.7568,-0.42,0.7568
2024-06-11,0.754,-0.37,0.754
2024-06-12,0.7522,-0.24,0.7522
2024-06-13,0.7553,0.41,0.7553
2024-06-14,0.755,-0.04,0.755
2024-06-17,0.7571,0.28,0.7571
2024-06-18,0.7569,-0.03,0.7569
2024-06-19,0.7617,0.63,0.7617
2024-06-20,0.7553,-0.84,0.7553
2024-06-21,0.7505,-0.64,0.7505
2024-06-24,0.7415,-1.2,0.7415
2024-06-25,0.7409,-0.08,0.7409
2024-06-26,0.7457,0.65,0.7457
2024-06-27,0.7302,-2.08,0.7302
2024-06-28,0.7313,0.15,0.7313
2024-06-30,0.7313,0.0,0.7313
2024-07-01,0.7351,0.52,0.7351
2024-07-02,0.7254,-1.32,0.7254
2024-07-03,0.7254,0.0,0.7254
2024-07-04,0.7208,-0.63,0.7208
2024-07-05,0.721,0.03,0.721
2024-07-08,0.7162,-0.67,0.7162
2024-07-09,0.7243,1.13,0.7243
2024-07-10,0.7222,-0.29,0.7222
2024-07-11,0.7345,1.7,0.7345
2024-07-12,0.7395,0.68,0.7395
2024-07-15,0.7319,-1.03,0.7319
2024-07-16,0.7235,-1.15,0.7235
2024-07-17,0.7226,-0.12,0.7226
2024-07-18,0.7278,0.72,0.7278
2024-07-19,0.7227,-0.7,0.7227
2024-07-22,0.7311,1.16,0.7311
2024-07-23,0.717,-1.93,0.717
2024-07-24,0.7071,-1.38,0.7071
2024-07-25,0.7002,-0.98,0.7002
2024-07-26,0.7066,0.91,0.7066
2024-07-29,0.7045,-0.3,0.7045
2024-07-30,0.7001,-0.62,0.7001
2024-07-31,0.7207,2.94,0.7207
2024-08-01,0.7187,-0.28,0.7187
2024-08-02,0.7062,-1.74,0.7062
2024-08-05,0.6991,-1.01,0.6991
2024-08-06,0.7079,1.26,0.7079
2024-08-07,0.7101,0.31,0.7101
2024-08-08,0.7122,0.3,0.7122
2024-08-09,0.7127,0.07,0.7127
2024-08-12,0.7132,0.07,0.7132
2024-08-13,0.7154,0.31,0.7154
2024-08-14,0.7059,-1.33,0.7059
2024-08-15,0.7069,0.14,0.7069
2024-08-16,0.7118,0.69,0.7118
2024-08-19,0.7144,0.37,0.7144
2024-08-20,0.7117,-0.38,0.7117
2024-08-21,0.7096,-0.3,0.7096
2024-08-22,0.7127,0.44,0.7127
2024-08-23,0.7098,-0.41,0.7098
2024-08-26,0.7103,0.07,0.7103
2024-08-27,0.709,-0.18,0.709
2024-08-28,0.7083,-0.1,0.7083
2024-08-29,0.7211,1.81,0.7211
2024-08-30,0.7312,1.4,0.7312
2024-09-02,0.724,-0.98,0.724
2024-09-03,0.7301,0.84,0.7301
2024-09-04,0.7278,-0.32,0.7278
2024-09-05,0.7264,-0.19,0.7264
2024-09-06,0.7208,-0.77,0.7208
2024-09-09,0.7195,-0.18,0.7195
2024-09-10,0.7187,-0.11,0.7187
2024-09-11,0.7232,0.63,0.7232
2024-09-12,0.7201,-0.43,0.7201
2024-09-13,0.7198,-0.04,0.7198
2024-09-18,0.7262,0.89,0.7262
2024-09-19,0.733,0.94,0.733
2024-09-20,0.7333,0.04,0.7333
2024-09-23,0.7277,-0.76,0.7277
2024-09-24,0.7541,3.63,0.7541
2024-09-25,0.7512,-0.38,0.7512
2024-09-26,0.7849,4.49,0.7849
2024-09-27,0.8138,3.68,0.8138
2024-09-30,0.8651,6.3,0.8651
2024-10-08,0.9023,4.3,0.9023
2024-10-09,0.8674,-3.87,0.8674
2024-10-10,0.8771,1.12,0.8771
2024-10-11,0.8632,-1.58,0.8632
2024-10-14,0.8665,0.38,0.8665
2024-10-15,0.8429,-2.72,0.8429
2024-10-16,0.8416,-0.15,0.8416
2024-10-17,0.8342,-0.88,0.8342
2024-10-18,0.8684,4.1,0.8684
2024-10-21,0.8648,-0.41,0.8648
2024-10-22,0.8736,1.02,0.8736
2024-10-23,0.8797,0.7,0.8797
2024-10-24,0.8749,-0.55,0.8749
2024-10-25,0.8758,0.1,0.8758
2024-10-28,0.8831,0.83,0.8831
2024-10-29,0.8789,-0.48,0.8789
2024-10-30,0.8736,-0.6,0.8736
2024-10-31,0.8687,-0.56,0.8687
2024-11-01,0.8694,0.08,0.8694
2024-11-04,0.8734,0.46,0.8734
2024-11-05,0.8896,1.85,0.8896
2024-11-06,0.8829,-0.75,0.8829
2024-11-07,0.9005,1.99,0.9005
2024-11-08,0.895,-0.61,0.895
2024-11-11,0.894,-0.11,0.894
2024-11-12,0.8856,-0.94,0.8856
2024-11-13,0.8867,0.12,0.8867
2024-11-14,0.8676,-2.15,0.8676
2024-11-15,0.86,-0.88,0.86
2024-11-18,0.8553,-0.55,0.8553
2024-11-19,0.8643,1.05,0.8643
2024-11-20,0.8684,0.47,0.8684
2024-11-21,0.8624,-0.69,0.8624
2024-11-22,0.8432,-2.23,0.8432
2024-11-25,0.8436,0.05,0.8436
2024-11-26,0.84,-0.43,0.84
2024-11-27,0.8544,1.71,0.8544
2024-11-28,0.8431,-1.32,0.8431
2024-11-29,0.8513,0.97,0.8513
2024-12-02,0.8618,1.23,0.8618
2024-12-03,0.871,1.07,0.871
2024-12-04,0.8641,-0.79,0.8641
2024-12-05,0.8624,-0.2,0.8624
2024-12-06,0.8736,1.3,0.8736
2024-12-09,0.8791,0.63,0.8791
2024-12-10,0.876,-0.35,0.876
2024-12-11,0.8803,0.49,0.8803
2024-12-12,0.8903,1.14,0.8903
2024-12-13,0.8795,-1.21,0.8795
2024-12-16,0.8738,-0.65,0.8738
2024-12-17,0.8677,-0.7,0.8677
2024-12-18,0.8765,1.01,0.8765
2024-12-19,0.8801,0.41,0.8801
2024-12-20,0.8835,0.39,0.8835
2024-12-23,0.8757,-0.88,0.8757
2024-12-24,0.8868,1.27,0.8868
2024-12-25,0.8845,-0.26,0.8845
2024-12-26,0.8887,0.47,0.8887
2024-12-27,0.8871,-0.18,0.8871
2024-12-30,0.8861,-0.11,0.8861
2024-12-31,0.8758,-1.16,0.8758
2025-01-02,0.8578,-2.06,0.8578
2025-01-03,0.8544,-0.4,0.8544
2025-01-06,0.8531,-0.15,0.8531
2025-01-07,0.8484,-0.55,0.8484
2025-01-08,0.8489,0.06,0.8489
2025-01-09,0.8534,0.53,0.8534
2025-01-10,0.8401,-1.56,0.8401
2025-01-13,0.8357,-0.52,0.8357
2025-01-14,0.8615,3.09,0.8615
2025-01-15,0.8598,-0.2,0.8598
2025-01-16,0.8685,1.01,0.8685
2025-01-17,0.876,0.86,0.876
2025-01-20,0.8841,0.92,0.8841
2025-01-21,0.8872,0.35,0.8872
2025-01-22,0.8867,-0.06,0.8867
2025-01-23,0.8744,-1.39,0.8744
2025-01-24,0.8815,0.81,0.8815
2025-01-27,0.8752,-0.71,0.8752
2025-02-05,0.885,1.12,0.885
2025-02-06,0.9037,2.11,0.9037
2025-02-07,0.915,1.25,0.915
2025-02-10,0.9198,0.52,0.9198
2025-02-11,0.9125,-0.79,0.9125
2025-02-12,0.9249,1.36,0.9249
2025-02-13,0.9094,-1.68,0.9094
2025-02-14,0.9324,2.53,0.9324
2025-02-17,0.9436,1.2,0.9436
2025-02-18,0.948,0.47,0.948
2025-02-19,0.9577,1.02,0.9577
2025-02-20,0.9524,-0.55,0.9524
2025-02-21,0.9925,4.21,0.9925
2025-02-24,0.9783,-1.43,0.9783
2025-02-25,0.9743,-0.41,0.9743
2025-02-26,0.9883,1.44,0.9883
2025-02-27,0.9823,-0.61,0.9823
2025-02-28,0.9559,-2.69,0.9559
2025-03-03,0.9598,0.41,0.9598
2025-03-04,0.9673,0.78,0.9673
2025-03-05,0.9865,1.98,0.9865
2025-03-06,1.0079,2.17,1.0079
2025-03-07,1.0069,-0.1,1.0069
2025-03-10,0.9891,-1.77,0.9891
2025-03-11,0.9903,0.12,0.9903
2025-03-12,0.9833,-0.71,0.9833
2025-03-13,0.9745,-0.89,0.9745
2025-03-14,0.9955,2.15,0.9955
2025-03-17,1.0015,0.6,1.0015
2025-03-18,1.0178,1.63,1.0178
2025-03-19,1.0267,0.87,1.0267
2025-03-20,1.0153,-1.11,1.0153
2025-03-21,0.9928,-2.22,0.9928
2025-03-24,0.9964,0.36,0.9964
2025-03-25,0.9843,-1.21,0.9843
2025-03-26,0.9871,0.28,0.9871
2025-03-27,0.9989,1.2,0.9989
2025-03-28,1.0004,0.15,1.0004
2025-03-31,0.9845,-1.59,0.9845
2025-04-01,0.9994,1.51,0.9994
2025-04-02,0.9949,-0.45,0.9949
2025-04-03,0.9867,-0.82,0.9867
2025-04-07,0.8788,-10.94,0.8788
2025-04-08,0.8953,1.88,0.8953
2025-04-09,0.9076,1.37,0.9076
2025-04-10,0.9226,1.65,0.9226
2025-04-11,0.9364,1.5,0.9364
2025-04-14,0.9502,1.47,0.9502
2025-04-15,0.9507,0.05,0.9507
2025-04-16,0.936,-1.55,0.936
2025-04-17,0.939,0.32,0.939
2025-04-18,0.9348,-0.45,0.9348
2025-04-21,0.9423,0.8,0.9423
2025-04-22,0.9523,1.06,0.9523
2025-04-23,0.9641,1.24,0.9641
2025-04-24,0.9693,0.54,0.9693
2025-04-25,0.9693,0.0,0.9693
2025-04-28,0.962,-0.75,0.962
2025-04-29,0.9643,0.24,0.9643
2025-04-30,0.9666,0.24,0.9666
2025-05-06,0.977,1.08,0.977
2025-05-07,0.9751,-0.19,0.9751
2025-05-08,0.9823,0.74,0.9823
2025-05-09,0.9824,0.01,0.9824
2025-05-12,0.9855,0.32,0.9855
2025-05-13,0.981,-0.46,0.981
2025-05-14,0.9847,0.38,0.9847
2025-05-15,0.9797,-0.51,0.9797
2025-05-16,0.9813,0.16,0.9813
2025-05-19,0.9854,0.42,0.9854
2025-05-20,0.9883,0.29,0.9883
2025-05-21,0.9918,0.35,0.9918
2025-05-22,0.9883,-0.35,0.9883
2025-05-23,0.9893,0.1,0.9893
2025-05-26,0.9835,-0.59,0.9835
2025-05-27,0.9882,0.48,0.9882
2025-05-28,0.9839,-0.44,0.9839
2025-05-29,0.9912,0.74,0.9912
2025-05-30,0.9868,-0.44,0.9868
2025-06-03,0.9946,0.79,0.9946
2025-06-04,1.0069,1.24,1.0069
2025-06-05,1.0073,0.04,1.0073
2025-06-06,1.0144,0.7,1.0144
2025-06-09,1.038,2.33,1.038
2025-06-10,1.0359,-0.2,1.0359
2025-06-11,1.0391,0.31,1.0391
2025-06-12,1.0428,0.36,1.0428
2025-06-13,1.0315,-1.08,1.0315
2025-06-16,1.0355,0.39,1.0355
2025-06-17,1.0256,-0.96,1.0256
2025-06-18,1.0258,0.02,1.0258
2025-06-19,1.0147,-1.08,1.0147
2025-06-20,1.0105,-0.41,1.0105
2025-06-23,1.0155,0.49,1.0155
2025-06-24,1.031,1.53,1.031
2025-06-25,1.0344,0.33,1.0344
2025-06-26,1.0309,-0.34,1.0309
2025-06-27,1.0316,0.07,1.0316
2025-06-30,1.033,0.14,1.033
2025-07-01,1.0355,0.24,1.0355
2025-07-02,1.035,-0.05,1.035
2025-07-03,1.038,0.29,1.038
2025-07-04,1.0389,0.09,1.0389
2025-07-07,1.037,-0.18,1.037
2025-07-08,1.0401,0.3,1.0401
2025-07-09,1.0432,0.3,1.0432
2025-07-10,1.0381,-0.49,1.0381
2025-07-11,1.0437,0.54,1.0437
2025-07-14,1.0501,0.61,1.0501
2025-07-15,1.0543,0.4,1.0543
2025-07-16,1.0612,0.65,1.0612
2025-07-17,1.0768,1.47,1.0768
2025-07-18,1.0781,0.12,1.0781
2025-07-21,1.0729,-0.48,1.0729
2025-07-22,1.0803,0.69,1.0803
2025-07-23,1.0904,0.93,1.0904
2025-07-24,1.0935,0.28,1.0935
2025-07-25,1.0921,-0.13,1.0921
2025-07-28,1.0922,0.01,1.0922
2025-07-29,1.0978,0.51,1.0978
2025-07-30,1.0918,-0.55,1.0918
2025-07-31,1.0799,-1.09,1.0799
2025-08-01,1.071,-0.82,1.071
2025-08-04,1.0855,1.35,1.0855
2025-08-05,1.0935,0.74,1.0935
2025-08-06,1.0961,0.24,1.0961
2025-08-07,1.0969,0.07,1.0969
2025-08-08,1.0878,-0.83,1.0878
2025-08-11,1.0957,0.73,1.0957
2025-08-12,1.0965,0.07,1.0965
2025-08-13,1.1139,1.59,1.1139
2025-08-14,1.1092,-0.42,1.1092
2025-08-15,1.1203,1.0,1.1203
2025-08-18,1.131,0.96,1.131
2025-08-19,1.1213,-0.86,1.1213
2025-08-20,1.1268,0.49,1.1268
2025-08-21,1.1398,1.15,1.1398
2025-08-22,1.1602,1.79,1.1602
2025-08-25,1.1794,1.65,1.1794
2025-08-26,1.1828,0.29,1.1828
2025-08-27,1.162,-1.76,1.162
2025-08-28,1.1668,0.41,1.1668
2025-08-29,1.1723,0.47,1.1723
2025-09-01,1.1986,2.24,1.1986
2025-09-02,1.1844,-1.18,1.1844
2025-09-03,1.1748,-0.81,1.1748
2025-09-04,1.1466,-2.4,1.1466
2025-09-05,1.1702,2.06,1.1702
2025-09-08,1.1863,1.38,1.1863
2025-09-09,1.1802,-0.51,1.1802
2025-09-10,1.1847,0.38,1.1847
2025-09-11,1.2041,1.64,1.2041
2025-09-12,1.2162,1.0,1.2162
2025-09-15,1.2151,-0.09,1.2151
2025-09-16,1.2164,0.11,1.2164
2025-09-17,1.2238,0.61,1.2238
2025-09-18,1.2199,-0.32,1.2199
2025-09-19,1.2222,0.19,1.2222
2025-09-22,1.2337,0.94,1.2337
2025-09-23,1.2248,-0.72,1.2248
2025-09-24,1.2386,1.13,1.2386
2025-09-25,1.2376,-0.08,1.2376
2025-09-26,1.2272,-0.84,1.2272
2025-09-29,1.2513,1.96,1.2513
2025-09-30,1.2805,2.33,1.2805
2025-10-09,1.3086,2.19,1.3086
2025-10-10,1.2824,-2.0,1.2824
2025-10-13,1.2786,-0.3,1.2786
2025-10-14,1.2367,-3.28,1.2367
2025-10-15,1.2581,1.73,1.2581
2025-10-16,1.2586,0.04,1.2586
2025-10-17,1.2232,-2.81,1.2232
2025-10-20,1.2346,0.93,1.2346
2025-10-21,1.2522,1.43,1.2522
2025-10-22,1.2382,-1.12,1.2382
2025-10-23,1.2337,-0.36,1.2337
2025-10-24,1.2554,1.76,1.2554
2025-10-27,1.284,2.28,1.284
2025-10-28,1.2707,-1.04,1.2707
2025-10-29,1.2832,0.98,1.2832
2025-10-30,1.2708,-0.97,1.2708
2025-10-31,1.2549,-1.25,1.2549
2025-11-03,1.2617,0.54,1.2617
2025-11-04,1.2396,-1.75,1.2396
2025-11-05,1.2379,-0.14,1.2379
2025-11-06,1.2645,2.15,1.2645
2025-11-07,1.2586,-0.47,1.2586
2025-11-10,1.268,0.75,1.268
2025-11-11,1.2635,-0.35,1.2635
2025-11-12,1.2655,0.16,1.2655
2025-11-13,1.2889,1.85,1.2889
2025-11-14,1.2651,-1.85,1.2651
2025-11-17,1.2601,-0.4,1.2601
2025-11-18,1.2426,-1.39,1.2426
2025-11-19,1.2482,0.45,1.2482
2025-11-20,1.2377,-0.84,1.2377
2025-11-21,1.1944,-3.5,1.1944
2025-11-24,1.202,0.64,1.202
2025-11-25,1.2174,1.28,1.2174
2025-11-26,1.221,0.3,1.221
2025-11-27,1.2265,0.45,1.2265
2025-11-28,1.2375,0.9,1.2375
2025-12-01,1.2562,1.51,1.2562
2025-12-02,1.2451,-0.88,1.2451
2025-12-03,1.2382,-0.55,1.2382
2025-12-04,1.2412,0.24,1.2412
2025-12-05,1.2515,0.83,1.2515
2025-12-08,1.2617,0.82,1.2617
2025-12-09,1.2459,-1.25,1.2459
2025-12-10,1.2497,0.31,1.2497
2025-12-11,1.2367,-1.04,1.2367
2025-12-12,1.2551,1.49,1.2551
2025-12-15,1.2334,-1.73,1.2334
2025-12-16,1.2127,-1.68,1.2127
2025-12-17,1.2368,1.99,1.2368
2025-12-18,1.2409,0.33,1.2409
2025-12-19,1.2461,0.42,1.2461
2025-12-22,1.2713,2.02,1.2713
2025-12-23,1.263,-0.65,1.263
2025-12-24,1.2771,1.12,1.2771
2025-12-25,1.2783,0.09,1.2783
2025-12-26,1.2809,0.2,1.2809
2025-12-29,1.2853,0.34,1.2853
2025-12-30,1.2827,-0.2,1.2827
2025-12-31,1.272,-0.83,1.272
2026-01-05,1.3122,3.16,1.3122
2026-01-06,1.3346,1.71,1.3346
2026-01-07,1.3459,0.85,1.3459
2026-01-08,1.3367,-0.68,1.3367
2026-01-09,1.3438,0.53,1.3438
2026-01-12,1.3638,1.49,1.3638
2026-01-13,1.3713,0.55,1.3713
2026-01-14,1.3796,0.61,1.3796
2026-01-15,1.3903,0.78,1.3903
2026-01-16,1.4,0.7,1.4
2026-01-19,1.4036,0.26,1.4036
2026-01-20,1.4086,0.36,1.4086
2026-01-21,1.4395,2.19,1.4395
2026-01-22,1.4402,0.05,1.4402
2026-01-23,1.4443,0.28,1.4443
2026-01-26,1.4606,1.13,1.4606
2026-01-27,1.4784,1.22,1.4784
2026-01-28,1.5172,2.62,1.5172
2026-01-29,1.5125,-0.31,1.5125
2026-01-30,1.4919,-1.36,1.4919
2026-02-02,1.4374,-3.65,1.4374
2026-02-03,1.45,0.88,1.45
2026-02-04,1.4452,-0.33,1.4452
2026-02-05,1.432,-0.91,1.432
2026-02-06,1.428,-0.28,1.428
2026-02-09,1.4572,2.04,1.4572
2026-02-10,1.4663,0.62,1.4663
2026-02-11,1.466,-0.02,1.466
